Term                                                                                      	Code             	Retired
Chronic deep venous thrombosis of left ileofemoral vein                                   	285481000119107  	No     
Chronic deep venous thrombosis of left lower extremity                                    	350331000119106  	No     
Chronic deep venous thrombosis of left thigh                                              	15711481000119102	No     
Chronic deep venous thrombosis of left upper extremity                                    	285301000119107  	No     
Chronic deep venous thrombosis of lower extremity                                         	132141000119106  	No     
Chronic deep venous thrombosis of lower limb due to coronary artery bypass grafting       	132091000119104  	No     
Chronic deep venous thrombosis of popliteal vein                                          	132151000119108  	No     
Chronic deep venous thrombosis of popliteal vein of left leg                              	285601000119102  	No     
Chronic deep venous thrombosis of popliteal vein of right leg                             	285611000119104  	No     
Chronic deep venous thrombosis of right calf                                              	15711641000119109	No     
Chronic deep venous thrombosis of right ileofemoral vein                                  	285491000119105  	No     
Chronic deep venous thrombosis of right lower extremity                                   	350341000119102  	No     
Chronic deep venous thrombosis of right thigh                                             	15711561000119107	No     
Chronic deep venous thrombosis of thigh                                                   	132171000119104  	No     
Chronic deep venous thrombosis of tibial vein                                             	132161000119105  	No     
Chronic deep venous thrombosis of tibial vein of bilateral lower extremities              	285651000119103  	No     
Chronic deep venous thrombosis of tibial vein of left leg                                 	285661000119101  	No     
Chronic deep venous thrombosis of tibial vein of right leg                                	285671000119107  	No     
Chronic deep venous thrombosis of upper extremity                                         	132221000119109  	No     
Chronic deep venous thrombosis of upper extremity as complication of procedure            	136751000119108  	No     
Deep thrombophlebitis                                                                     	16750002         	No     
Deep vein phlebitis and thrombophlebitis of the leg                                       	266267005        	No     
Deep vein thrombosis of leg related to air travel                                         	134399007        	No     
Deep vein thrombosis of leg related to intravenous drug use                               	413956008        	No     
Deep venous thrombosis                                                                    	128053003        	No     
Deep venous thrombosis associated with coronary artery bypass graft                       	428781001        	No     
Deep venous thrombosis of bilateral pelvic veins                                          	132541000119101  	No     
Deep venous thrombosis of femoropopliteal vein                                            	703277001        	No     
Deep venous thrombosis of left lower extremity                                            	448841000124100  	No     
Deep venous thrombosis of left upper extremity                                            	25820001000004100	No     
Deep venous thrombosis of lower extremity                                                 	404223003        	No     
Deep venous thrombosis of pelvic vein                                                     	128055005        	No     
Deep venous thrombosis of peroneal vein                                                   	443210003        	No     
Deep venous thrombosis of profunda femoris vein                                           	427775006        	No     
Deep venous thrombosis of right lower extremity                                           	448831000124105  	No     
Deep venous thrombosis of right upper extremity                                           	20850001000004108	No     
Deep venous thrombosis of tibial vein                                                     	438785004        	No     
Deep venous thrombosis of upper extremity                                                 	128054009        	No     
H/O: Deep vein thrombosis                                                                 	161508001        	No     
History of recurrent deep vein thrombosis                                                 	141911000119100  	No     
Iliofemoral deep vein thrombosis                                                          	234044007        	No     
Phlegmasia alba dolens                                                                    	66923004         	No     
Phlegmasia alba dolens - obstetric                                                        	280966008        	No     
Phlegmasia cerulea dolens                                                                 	66877004         	No     
Postnatal deep vein thrombosis - delivered with postnatal complication                    	200237000        	No     
Postnatal deep vein thrombosis with postnatal complication                                	200238005        	No     
Postoperative deep vein thrombosis                                                        	213220000        	No     
Postpartum deep phlebothrombosis                                                          	56272000         	No     
Puerperal phlegmasia alba dolens                                                          	62583006         	No     
Recurrent deep vein thrombosis                                                            	710167004        	No     
Thrombophlebitis of axillary vein                                                         	438646004        	No     
Thrombophlebitis of deep femoral vein                                                     	1748006          	No     
Thrombophlebitis of deep vein of bilateral lower limbs                                    	16014391000119106	No     
Thrombophlebitis of deep vein of left lower limb                                          	16014351000119101	No     
Thrombophlebitis of deep vein of left upper limb                                          	16006271000119105	No     
Thrombophlebitis of deep vein of right lower limb                                         	16014431000119101	No     
Thrombophlebitis of deep vein of right upper limb                                         	16006311000119105	No     
Thrombophlebitis of deep veins of lower extremity                                         	40198004         	No     
Thrombophlebitis of deep veins of upper extremities                                       	95452006         	No     
Thrombophlebitis of iliac vein                                                            	42861008         	No     
Thrombophlebitis of left deep femoral vein                                                	16012151000119109	No     
Thrombophlebitis of left femoral vein                                                     	16012071000119101	No     
Thrombophlebitis of right deep femoral vein                                               	16012111000119108	No     
Thrombophlebitis of right femoral vein                                                    	16011991000119109	No     
Thrombophlebitis of the anterior tibial vein                                              	195412008        	No     
Thrombophlebitis of the common iliac vein                                                 	195425000        	No     
Thrombophlebitis of the external iliac vein                                               	195427008        	No     
Thrombophlebitis of the femoral vein                                                      	195410000        	No     
Thrombophlebitis of the internal iliac vein                                               	195426004        	No     
Thrombophlebitis of the popliteal vein                                                    	195411001        	No     
Thrombophlebitis of the posterior tibial vein                                             	195414009        	No     
Thrombophlebitis of tibial vein                                                           	7387004          	No     
Thrombosis of left peroneal vein                                                          	16730001000004104	No     
Thrombosis of the popliteal vein                                                          	427776007        	No     
Traumatic thrombosis of axillary vein                                                     	371051005        	No     
