Term                                                                                                                                          	Code             	Retired
Abscess of bursa of right elbow                                                                                                               	301491000119100  	No     
Abscess of bursa of right hand                                                                                                                	301501000119107  	No     
Abscess of bursa of wrist                                                                                                                     	202997004        	No     
Abscess of dorsum of hand                                                                                                                     	238386003        	No     
Abscess of elbow                                                                                                                              	301711007        	No     
Abscess of finger                                                                                                                             	21092002         	No     
Abscess of forearm                                                                                                                            	58964002         	No     
Abscess of hand                                                                                                                               	3633001          	No     
Abscess of palm of hand                                                                                                                       	238387007        	No     
Abscess of tendon of forearm                                                                                                                  	202988003        	No     
Abscess of tendon of hand                                                                                                                     	202989006        	No     
Abscess of tendon sheath of left hand                                                                                                         	301571000119102  	No     
Abscess of tendon sheath of right forearm                                                                                                     	301631000119101  	No     
Abscess of tendon sheath of right hand                                                                                                        	301641000119105  	No     
Abscess of thumb                                                                                                                              	115911000119109  	No     
Abscess of wrist                                                                                                                              	36281004         	No     
Absence of hand                                                                                                                               	249750006        	No     
Absent bone in hand                                                                                                                           	249751005        	No     
Absent finger                                                                                                                                 	71358006         	No     
Absent fingertips                                                                                                                             	249760002        	No     
Absent thumb with short stature and immunodeficiency syndrome                                                                                 	719685004        	No     
Acanthosis palmaris                                                                                                                           	238637007        	No     
Accessory carpal bones                                                                                                                        	20136007         	No     
Accessory right thumb                                                                                                                         	15666321000119109	No     
Accessory thumb of left hand                                                                                                                  	15666281000119104	No     
Accoucheur's hand                                                                                                                             	80241001         	No     
Acephalocheiria                                                                                                                               	63340009         	No     
Acheiropodia                                                                                                                                  	177504007        	No     
Acquired ape hand                                                                                                                             	83450003         	No     
Acquired clubhand                                                                                                                             	58660009         	No     
Acquired cubitus valgus                                                                                                                       	54583007         	No     
Acquired cubitus varus                                                                                                                        	29087002         	No     
Acquired deformity of elbow                                                                                                                   	29066007         	No     
Acquired deformity of finger                                                                                                                  	26517000         	No     
Acquired deformity of finger joint                                                                                                            	360388005        	No     
Acquired deformity of hand                                                                                                                    	66327008         	No     
Acquired deformity of left finger                                                                                                             	300411000119102  	No     
Acquired deformity of left forearm                                                                                                            	300331000119101  	No     
Acquired deformity of left hand                                                                                                               	300311000119106  	No     
Acquired deformity of nail of finger                                                                                                          	712650000        	No     
Acquired deformity of right finger                                                                                                            	300421000119109  	No     
Acquired deformity of right forearm                                                                                                           	300371000119103  	No     
Acquired deformity of right hand                                                                                                              	300321000119104  	No     
Acquired deformity of the thumb                                                                                                               	240232008        	No     
Acquired deformity of wrist                                                                                                                   	52054003         	No     
Acquired fixed flexion deformity of elbow                                                                                                     	240230000        	No     
Acquired fixed flexion deformity of finger                                                                                                    	268036005        	No     
Acquired fixed flexion deformity of thumb                                                                                                     	240234009        	No     
Acquired fixed flexion deformity of wrist                                                                                                     	281479004        	No     
Acquired forearm deformity                                                                                                                    	288245007        	No     
Acquired forearm deformity, excluding fingers                                                                                                 	203548009        	No     
Acquired left clubhand                                                                                                                        	304761000119104  	No     
Acquired radial deviation of hand                                                                                                             	413429004        	No     
Acquired right clubhand                                                                                                                       	304771000119105  	No     
Acquired trigger finger                                                                                                                       	1539003          	No     
Acquired trigger finger of left index finger                                                                                                  	322891000119104  	No     
Acquired trigger finger of left middle finger                                                                                                 	322911000119102  	No     
Acquired trigger finger of left ring finger                                                                                                   	322921000119109  	No     
Acquired trigger finger of right index finger                                                                                                 	322951000119101  	No     
Acquired trigger finger of right middle finger                                                                                                	322971000119105  	No     
Acquired trigger finger of right ring finger                                                                                                  	322981000119108  	No     
Acquired valgus deformity of wrist                                                                                                            	45673004         	No     
Acquired varus deformity of wrist                                                                                                             	40531004         	No     
Acrodermatitis continua                                                                                                                       	200976008        	No     
Acrodysostosis                                                                                                                                	66758006         	No     
Acrokerato-elastoidosis                                                                                                                       	111029001        	No     
Acromegaloid facial appearance syndrome                                                                                                       	720456009        	No     
Acromicric dysplasia                                                                                                                          	254090007        	No     
Acro-pectoro-renal dysplasia                                                                                                                  	720413004        	No     
Acrorenoocular syndrome                                                                                                                       	720415006        	No     
Acrosyndactyly of the fingers                                                                                                                 	253925001        	No     
Acrosyndactyly of the thumb                                                                                                                   	253924002        	No     
Active range of elbow extension - finding                                                                                                     	366510001        	No     
Active range of elbow flexion - finding                                                                                                       	366507008        	No     
Active range of elbow pronation - finding                                                                                                     	366517003        	No     
Active range of elbow supination - finding                                                                                                    	366514005        	No     
Active range of finger abduction - finding                                                                                                    	366682006        	No     
Active range of finger adduction - finding                                                                                                    	366685008        	No     
Active range of finger extension - finding                                                                                                    	366678009        	No     
Active range of finger flexion - finding                                                                                                      	366675007        	No     
Active range of thumb abduction - finding                                                                                                     	366695001        	No     
Active range of thumb adduction - finding                                                                                                     	366698004        	No     
Active range of thumb extension - finding                                                                                                     	366692003        	No     
Active range of thumb flexion - finding                                                                                                       	366689002        	No     
Active range of thumb opposition - finding                                                                                                    	366701007        	No     
Active range of wrist abduction - finding                                                                                                     	366530002        	No     
Active range of wrist adduction - finding                                                                                                     	366533000        	No     
Active range of wrist extension - finding                                                                                                     	366527009        	No     
Active range of wrist flexion - finding                                                                                                       	366523008        	No     
Active range of wrist pronation - finding                                                                                                     	366541000        	No     
Active range of wrist supination - finding                                                                                                    	366538009        	No     
Acute cheiropodopompholyx                                                                                                                     	238550003        	No     
Acute lymphangitis of finger                                                                                                                  	10630511000119108	No     
Acute lymphangitis of forearm                                                                                                                 	31302006         	No     
Acute lymphangitis of hand                                                                                                                    	48503007         	No     
Acute lymphangitis of wrist                                                                                                                   	28653000         	No     
Acute osteomyelitis of carpal bone                                                                                                            	203167003        	No     
Acute osteomyelitis of elbow                                                                                                                  	287050006        	No     
Acute osteomyelitis of forearm                                                                                                                	19956000         	No     
Acute osteomyelitis of hand                                                                                                                   	10188004         	No     
Acute osteomyelitis of metacarpal                                                                                                             	203168008        	No     
Acute osteomyelitis of phalanx of hand                                                                                                        	203169000        	No     
Acute osteomyelitis of radius                                                                                                                 	203165006        	No     
Acute osteomyelitis of ulna                                                                                                                   	203166007        	No     
Acute vesicular eczema of hand                                                                                                                	402216003        	No     
Addisonian pigmentation of palms                                                                                                              	248411002        	No     
Adducted thumbs and arthrogryposis syndrome Christian type                                                                                    	720463009        	No     
Adduction deformity of finger                                                                                                                 	240238007        	No     
Adhesion of tendon of hand                                                                                                                    	427683007        	No     
Adult Kienbocks disease of left lunate                                                                                                        	15692161000119101	No     
Adult Kienbocks disease of right lunate                                                                                                       	15692081000119109	No     
Advanced collapse of scapholunate joint due to osteoarthritis                                                                                 	107881000119100  	No     
Agenesis of carpals and metacarpals                                                                                                           	270518001        	No     
Algodystrophy of hand                                                                                                                         	203493003        	No     
Allergic arthritis of the hand                                                                                                                	201967009        	No     
Allergic contact dermatitis of hands                                                                                                          	402254003        	No     
Ambidextrous                                                                                                                                  	23088002         	No     
Amputated finger                                                                                                                              	299219007        	No     
Amputated hand                                                                                                                                	299216000        	No     
Amputated thumb                                                                                                                               	299217009        	No     
Animal bite of dorsum of hand                                                                                                                 	283810008        	No     
Animal bite of elbow                                                                                                                          	283806005        	No     
Animal bite of finger                                                                                                                         	283812000        	No     
Animal bite of forearm                                                                                                                        	283807001        	No     
Animal bite of hand                                                                                                                           	283809003        	No     
Animal bite of palm of hand                                                                                                                   	283811007        	No     
Animal bite of thumb                                                                                                                          	283813005        	No     
Animal bite of wrist                                                                                                                          	283808006        	No     
Ankylosing vertebral hyperostosis with tylosis syndrome                                                                                       	720492008        	No     
Ankylosis of distal interphalangeal joint                                                                                                     	202315004        	No     
Ankylosis of joint of finger                                                                                                                  	427922002        	No     
Ankylosis of joint of hand                                                                                                                    	56923001         	No     
Ankylosis of metacarpophalangeal joint                                                                                                        	202313006        	No     
Ankylosis of proximal interphalangeal joint                                                                                                   	202314000        	No     
Ankylosis of the elbow joint                                                                                                                  	202307002        	No     
Ankylosis of the first carpometacarpal joint                                                                                                  	202311008        	No     
Ankylosis of the inferior radioulnar joint                                                                                                    	202309004        	No     
Ankylosis of the superior radioulnar joint                                                                                                    	202308007        	No     
Ankylosis of the wrist joint                                                                                                                  	202310009        	No     
Anterior interosseous nerve entrapment                                                                                                        	302885000        	No     
Anterior interosseous nerve injury                                                                                                            	212298008        	No     
Anterior interosseous nerve lesion                                                                                                            	193130008        	No     
Anterior interosseous neuritis                                                                                                                	609383005        	No     
Anterior interosseus nerve syndrome of left arm                                                                                               	292841000119107  	No     
Anterior interosseus nerve syndrome of right arm                                                                                              	292831000119103  	No     
Antley-Bixler syndrome                                                                                                                        	62964007         	No     
Apron pattern of vesicular eczema of hands                                                                                                    	238554007        	No     
Arthritis of bilateral first carpometacarpal joints                                                                                           	1074781000119102 	No     
Arthritis of elbow                                                                                                                            	439656005        	No     
Arthritis of finger of left hand                                                                                                              	12236561000119100	No     
Arthritis of finger of right hand                                                                                                             	12236601000119100	No     
Arthritis of first carpometacarpal joint of left hand                                                                                         	1074801000119103 	No     
Arthritis of first carpometacarpal joint of right hand                                                                                        	1074811000119100 	No     
Arthritis of hand                                                                                                                             	448589005        	No     
Arthritis of hand due to viral infection                                                                                                      	428361004        	No     
Arthritis of left elbow                                                                                                                       	1074691000119105 	No     
Arthritis of left wrist                                                                                                                       	1074721000119101 	No     
Arthritis of right elbow                                                                                                                      	1074701000119105 	No     
Arthritis of right wrist                                                                                                                      	1074731000119103 	No     
Arthritis of wrist                                                                                                                            	1771000119109    	No     
Arthropathy associated with mycoses, of the hand                                                                                              	201537009        	No     
Arthropathy in Behcet's syndrome of the hand                                                                                                  	201488005        	No     
Arthropathy of elbow                                                                                                                          	429554009        	No     
Arthropathy of joint of hand                                                                                                                  	428360003        	No     
Arthropathy of left elbow                                                                                                                     	15728761000119102	No     
Arthropathy of right elbow                                                                                                                    	452251000124103  	No     
Arthropathy of the elbow associated with a neurological disorder                                                                              	429643006        	No     
Arthropathy of the hand associated with a neurological disorder                                                                               	427878002        	No     
Arthropathy of the hand associated with helminthiasis                                                                                         	201549005        	No     
Arthropathy of the wrist associated with a neurological disorder                                                                              	427925000        	No     
Arthropathy of wrist due to neurological disorder                                                                                             	8191000119104    	No     
Articular cartilage disorder of elbow                                                                                                         	428029006        	No     
Articular cartilage disorder of hand                                                                                                          	90068007         	No     
Articular cartilage disorder of wrist                                                                                                         	429052003        	No     
Aseptic necrosis of carpal bone                                                                                                               	424105005        	No     
Asymmetrical hands                                                                                                                            	299039000        	No     
Atopic dermatitis of hands                                                                                                                    	238541000        	No     
Atrophy of interosseous muscle of hand                                                                                                        	719188003        	No     
Atrophy of muscle of bilateral hands                                                                                                          	15704201000119105	No     
Atypical mycobacterial infection of hand                                                                                                      	423892009        	No     
Avascular necrosis of bone of hand                                                                                                            	430891006        	No     
Avascular necrosis of capitellum                                                                                                              	203479005        	No     
Avascular necrosis of lunate                                                                                                                  	360466009        	No     
Avulsion fracture of medial epicondyle of humerus                                                                                             	700147004        	No     
Avulsion injury of fingernail                                                                                                                 	430981001        	No     
Avulsion of fingernail of left hand                                                                                                           	10946491000119101	No     
Avulsion of fingernail of right hand                                                                                                          	10946691000119103	No     
Axillary nerve compression                                                                                                                    	230636004        	No     
Axillary nerve lesion                                                                                                                         	298117009        	No     
Bacterial arthritis of elbow                                                                                                                  	431263002        	No     
Baller-Gerold syndrome                                                                                                                        	77608001         	No     
Banki syndrome                                                                                                                                	733093004        	No     
Barber's pilonidal sinus                                                                                                                      	28039004         	No     
Barton's fracture                                                                                                                             	54645004         	No     
Basal cell carcinoma of hand                                                                                                                  	402520003        	No     
Beat elbow                                                                                                                                    	77678000         	No     
Beat hand                                                                                                                                     	29381009         	No     
Benign neoplasm of blood vessel of finger                                                                                                     	91998009         	No     
Benign neoplasm of blood vessel of forearm                                                                                                    	92000007         	No     
Benign neoplasm of blood vessel of hand                                                                                                       	92001006         	No     
Benign neoplasm of brachial plexus                                                                                                            	709203006        	No     
Benign neoplasm of capitate                                                                                                                   	188950006        	No     
Benign neoplasm of carpal bone                                                                                                                	92045006         	No     
Benign neoplasm of forearm                                                                                                                    	92111001         	No     
Benign neoplasm of hamate                                                                                                                     	188951005        	No     
Benign neoplasm of hand                                                                                                                       	92128003         	No     
Benign neoplasm of hand bones                                                                                                                 	188943007        	No     
Benign neoplasm of lunate                                                                                                                     	188945000        	No     
Benign neoplasm of metacarpal                                                                                                                 	188952003        	No     
Benign neoplasm of peripheral nerves of shoulder                                                                                              	109932007        	No     
Benign neoplasm of peripheral nerves of upper limb                                                                                            	109930004        	No     
Benign neoplasm of phalanx of hand                                                                                                            	92292002         	No     
Benign neoplasm of pisiform                                                                                                                   	188947008        	No     
Benign neoplasm of radius                                                                                                                     	92313009         	No     
Benign neoplasm of scaphoid                                                                                                                   	188944001        	No     
Benign neoplasm of skin of elbow                                                                                                              	92355000         	No     
Benign neoplasm of skin of finger                                                                                                             	92360001         	No     
Benign neoplasm of skin of forearm                                                                                                            	92362009         	No     
Benign neoplasm of skin of hand                                                                                                               	92365006         	No     
Benign neoplasm of skin of wrist                                                                                                              	92383003         	No     
Benign neoplasm of soft tissue of forearm                                                                                                     	448730001        	No     
Benign neoplasm of soft tissue of hand                                                                                                        	447687004        	No     
Benign neoplasm of trapezium                                                                                                                  	92449009         	No     
Benign neoplasm of trapezoid                                                                                                                  	188949006        	No     
Benign neoplasm of triquetrum                                                                                                                 	188946004        	No     
Benign neoplasm of ulna                                                                                                                       	92455004         	No     
Bennett's fracture                                                                                                                            	61653009         	No     
Biceps reflex absent                                                                                                                          	274820001        	No     
Biceps reflex delayed                                                                                                                         	299834009        	No     
Biceps reflex inverted                                                                                                                        	299835005        	No     
Biceps reflex normal                                                                                                                          	299832008        	No     
Biceps reflex present only with reinforcement                                                                                                 	299830000        	No     
