Term                                                                                                                	Code             	Retired
Old inferior myocardial infarction                                                                                  	233840006        	No     
Old lateral myocardial infarction                                                                                   	233841005        	No     
Old myocardial infarction                                                                                           	1755008          	No     
Old posterior myocardial infarction                                                                                 	233842003        	No     
Past myocardial infarction diagnosed on ECG AND/OR other special investigation, but currently presenting no symptoms	32574007         	No     
Post infarct angina                                                                                                 	314116003        	No     
Postoperative myocardial infarction                                                                                 	129574000        	No     
Postoperative subendocardial myocardial infarction                                                                  	311796008        	No     
Postoperative transmural myocardial infarction of anterior wall                                                     	311792005        	No     
Postoperative transmural myocardial infarction of inferior wall                                                     	311793000        	No     
Preinfarction syndrome                                                                                              	4557003          	No     
Prinzmetal angina                                                                                                   	87343002         	No     
Progressive Angina                                                                                                  	371806006        	No     
Recent myocardial infarction                                                                                        	428752002        	No     
Recurrent angina after coronary artery bypass graft                                                                 	371810009        	No     
Recurrent angina after coronary stent placement                                                                     	371809004        	No     
Recurrent angina after directional coronary atherectomy                                                             	371812001        	No     
Recurrent angina after percutaneous transluminal coronary angioplasty                                               	371808007        	No     
Recurrent angina post rotational atherectomy                                                                        	371811008        	No     
Recurrent coronary arteriosclerosis after percutaneous transluminal coronary angioplasty                            	429245005        	No     
Refractory angina                                                                                                   	315025001        	No     
Resting ischemia                                                                                                    	712866001        	No     
Right coronary artery occlusion                                                                                     	123642008        	No     
Significant coronary bypass graft disease                                                                           	371805005        	No     
Silent myocardial infarction                                                                                        	233843008        	No     
Silent myocardial ischemia                                                                                          	233823002        	No     
Single coronary vessel disease                                                                                      	194842008        	No     
Stable angina                                                                                                       	233819005        	No     
Status anginosus                                                                                                    	19057007         	No     
Subacute ischemic heart disease                                                                                     	713405002        	No     
Subendocardial ischemia                                                                                             	46109009         	No     
Subendocardial myocardial infarction                                                                                	380001000004106  	No     
Subsequent myocardial infarction                                                                                    	194856005        	No     
Subsequent myocardial infarction of anterior wall                                                                   	194857001        	No     
Subsequent myocardial infarction of inferior wall                                                                   	194858006        	No     
Subsequent non-ST segment elevation myocardial infarction                                                           	703360004        	No     
Subsequent ST segment elevation myocardial infarction                                                               	703211006        	No     
Subsequent ST segment elevation myocardial infarction of anterior wall                                              	703210007        	No     
Subsequent ST segment elevation myocardial infarction of inferior wall                                              	703209002        	No     
Syncope anginosa                                                                                                    	21470009         	No     
Trifurcation lesion of coronary artery                                                                              	441024003        	No     
Triple vessel disease of the heart                                                                                  	233817007        	No     
True posterior myocardial infarction                                                                                	194802003        	No     
Typical angina                                                                                                      	429559004        	No     
Unstable angina co-occurrent and due to coronary arteriosclerosis                                                   	15960061000119102	No     
