Term                                                                                                                          	Code             	Retired
Adenocarcinoma of esophagus                                                                                                   	276803003        	No     
Adenocarcinoma of head and neck                                                                                               	441535001        	No     
Adenocarcinoma of ileum                                                                                                       	304545002        	No     
Adenocarcinoma of lacrimal gland                                                                                              	254988008        	No     
Adenocarcinoma of large intestine                                                                                             	408645001        	No     
Adenocarcinoma of liver                                                                                                       	408646000        	No     
Adenocarcinoma of lower esophagus                                                                                             	449153001        	No     
Adenocarcinoma of lung                                                                                                        	254626006        	No     
Adenocarcinoma of nasopharynx                                                                                                 	423106003        	No     
Adenocarcinoma of non-pigmented epithelium of ciliary body                                                                    	255017003        	No     
Adenocarcinoma of pancreas                                                                                                    	700423003        	No     
Adenocarcinoma of pelvis                                                                                                      	423746001        	No     
Adenocarcinoma of pigmented epithelium of ciliary body                                                                        	255016007        	No     
Adenocarcinoma of prostate                                                                                                    	399490008        	No     
Adenocarcinoma of rectosigmoid junction                                                                                       	425178004        	No     
Adenocarcinoma of rectum                                                                                                      	254582000        	No     
Adenocarcinoma of right lung                                                                                                  	15956381000119100	No     
Adenocarcinoma of scrotum                                                                                                     	447800002        	No     
Adenocarcinoma of sigmoid colon                                                                                               	301756000        	No     
Adenocarcinoma of small intestine                                                                                             	424440001        	No     
Adenocarcinoma of stomach                                                                                                     	408647009        	No     
Adenocarcinoma of uterus                                                                                                      	309245001        	No     
Adenoid cystic carcinoma of lacrimal gland                                                                                    	254987003        	No     
Adenoid cystic carcinoma of oropharynx                                                                                        	423318000        	No     
Adenoid cystic carcinoma of parotid gland                                                                                     	423615009        	No     
Adenoid cystic carcinoma of salivary gland                                                                                    	422833009        	No     
Adenoid cystic carcinoma of submandibular gland                                                                               	423189008        	No     
Adenoid cystic carcinoma of trachea                                                                                           	254619006        	No     
Adenoid cystic eccrine carcinoma                                                                                              	254711000        	No     
Adenoma malignum                                                                                                              	385478001        	No     
Adenosarcoma of uterus                                                                                                        	447390000        	No     
Adenosquamous carcinoma of cervix                                                                                             	254888007        	No     
Adenosquamous cell carcinoma                                                                                                  	403902008        	No     
Adipocytic liposarcoma                                                                                                        	404067008        	No     
Adrenal carcinoma                                                                                                             	255035007        	No     
Adrenal neuroblastoma                                                                                                         	281562007        	No     
Adult T-cell leukemia                                                                                                         	188729005        	No     
Adult T-cell leukemia/lymphoma                                                                                                	110007008        	No     
Adult T-cell leukemia/lymphoma of skin                                                                                        	721762007        	No     
African Burkitt's lymphoma                                                                                                    	240531002        	No     
Aggressive lymphadenopathic mastocytosis with eosinophilia                                                                    	397008008        	No     
Aggressive natural killer-cell leukemia                                                                                       	721310007        	No     
Aggressive NK-cell leukemia involving skin                                                                                    	404136008        	No     
Aleukemic leukemia                                                                                                            	302856006        	No     
Aleukemic leukemia in remission                                                                                               	426217000        	No     
Aleukemic lymphoid leukemia                                                                                                   	188728002        	No     
Aleukemic lymphoid leukemia in remission                                                                                      	426248008        	No     
Aleukemic monocytic leukemia                                                                                                  	188748009        	No     
Aleukemic myeloid leukemia                                                                                                    	188741003        	No     
Aleukemic myeloid leukemia in relapse                                                                                         	127961000119108  	No     
ALK-positive large B-cell lymphoma                                                                                            	715950008        	No     
Alpha heavy chain disease (clinical)                                                                                          	109982002        	No     
Alpha heavy chain disease, enteric form                                                                                       	123313007        	No     
Alpha heavy chain disease, respiratory form                                                                                   	25050002         	No     
Alveolar rhabdomyosarcoma                                                                                                     	404053004        	No     
Alveolar soft part sarcoma                                                                                                    	404056007        	No     
Amelanotic malignant melanoma of skin                                                                                         	276751004        	No     
Anal intraepithelial neoplasia (AIN III)                                                                                      	403485001        	No     
Anaplasia of cervix                                                                                                           	80914001         	No     
Anaplastic astrocytoma of brain                                                                                               	277461004        	No     
Anaplastic astrocytoma of central nervous system                                                                              	82501000119102   	No     
Anaplastic astrocytoma of spinal cord                                                                                         	370987005        	No     
Anaplastic glioma of brain                                                                                                    	424151006        	No     
Anaplastic large cell lymphoma, ALK negative                                                                                  	448212009        	No     
Anaplastic large cell lymphoma, T/Null cell, primary systemic type                                                            	703626001        	No     
Anaplastic large T-cell systemic malignant lymphoma                                                                           	404134006        	No     
Anaplastic thyroid carcinoma                                                                                                  	255031003        	No     
Angiocentric NK/T-cell malignant lymphoma involving skin                                                                      	404135007        	No     
Angioendotheliomatosis                                                                                                        	255102004        	No     
Angioimmunoblastic T-cell lymphoma                                                                                            	413537009        	No     
Angiosarcoma                                                                                                                  	403977003        	No     
Angiosarcoma of cheek                                                                                                         	447757002        	No     
Angiosarcoma of liver                                                                                                         	109844006        	No     
Angiosarcoma of skin                                                                                                          	254794007        	No     
Angiosarcoma of skin of cheek                                                                                                 	16091171000119106	No     
Angiosarcoma of spleen                                                                                                        	187821001        	No     
Anogenital papillomaviral intraepithelial neoplasia                                                                           	240545008        	No     
Anogenital verrucous carcinoma of Buschke-Löwenstein                                                                          	402910001        	No     
Anorectal adenocarcinoma                                                                                                      	447886005        	No     
Apocrine adenocarcinoma of skin                                                                                               	403949007        	No     
Arsenic-induced skin malignancy                                                                                               	403742006        	No     
Astrocytoma of brain                                                                                                          	254938000        	No     
Astrocytoma of brain stem                                                                                                     	107581000119103  	No     
Astrocytoma of cerebrum                                                                                                       	99131000119108   	No     
Astrocytoma of spinal cord                                                                                                    	254948003        	No     
Asymptomatic multiple myeloma                                                                                                 	440422002        	No     
Atypical chronic myeloid leukemia                                                                                             	277589003        	No     
Atypical hairy cell leukemia                                                                                                  	307341004        	No     
B lymphoblastic leukemia lymphoma with t(9:22) (q34;q11.2); BCR-ABL 1                                                         	723889003        	No     
Balloon cell malignant melanoma                                                                                               	403922007        	No     
Basal cell carcinoma - adamantinoid                                                                                           	402524007        	No     
Basal cell carcinoma - adenoid                                                                                                	402525008        	No     
Basal cell carcinoma - first recurrence                                                                                       	402544001        	No     
Basal cell carcinoma - follicular                                                                                             	402526009        	No     
Basal cell carcinoma - infiltrative                                                                                           	402527000        	No     
Basal cell carcinoma - keratotic                                                                                              	402528005        	No     
Basal cell carcinoma - micronodular                                                                                           	402529002        	No     
Basal cell carcinoma - multiple recurrences (more than three times)                                                           	402547008        	No     
Basal cell carcinoma - primary                                                                                                	402536001        	No     
Basal cell carcinoma - second recurrence                                                                                      	402545000        	No     
Basal cell carcinoma - third recurrence                                                                                       	402546004        	No     
Basal cell carcinoma of abdomen                                                                                               	402516002        	No     
Basal cell carcinoma of ala nasi                                                                                              	402500004        	No     
Basal cell carcinoma of anterior chest                                                                                        	402515003        	No     
Basal cell carcinoma of antihelix of ear                                                                                      	400174005        	No     
Basal cell carcinoma of antitragus                                                                                            	402512000        	No     
Basal cell carcinoma of auricle of ear                                                                                        	424666005        	No     
Basal cell carcinoma of back                                                                                                  	423463003        	No     
Basal cell carcinoma of cheek                                                                                                 	402507001        	No     
Basal cell carcinoma of chest wall                                                                                            	423535002        	No     
Basal cell carcinoma of chin                                                                                                  	402508006        	No     
Basal cell carcinoma of conchal bowl of ear                                                                                   	402511007        	No     
Basal cell carcinoma of dorsum of nose                                                                                        	402498000        	No     
Basal cell carcinoma of ear                                                                                                   	402820007        	No     
Basal cell carcinoma of earlobe                                                                                               	399954008        	No     
Basal cell carcinoma of external auditory canal                                                                               	423325007        	No     
Basal cell carcinoma of eyelid                                                                                                	231832009        	No     
Basal cell carcinoma of face                                                                                                  	402519009        	No     
Basal cell carcinoma of forehead                                                                                              	403916003        	No     
Basal cell carcinoma of glabella                                                                                              	403918002        	No     
Basal cell carcinoma of hand                                                                                                  	402520003        	No     
Basal cell carcinoma of helix of ear                                                                                          	402510008        	No     
Basal cell carcinoma of lateral canthus                                                                                       	402496001        	No     
Basal cell carcinoma of lateral side wall of nose                                                                             	402499008        	No     
Basal cell carcinoma of lower back                                                                                            	402518001        	No     
Basal cell carcinoma of lower extremity                                                                                       	402522006        	No     
Basal cell carcinoma of lower eyelid                                                                                          	402494003        	No     
Basal cell carcinoma of lower lip                                                                                             	402506005        	No     
Basal cell carcinoma of medial canthus                                                                                        	402495002        	No     
Basal cell carcinoma of naris                                                                                                 	61471000119100   	No     
Basal cell carcinoma of nasal columella                                                                                       	402503002        	No     
Basal cell carcinoma of nasolabial groove                                                                                     	402504008        	No     
Basal cell carcinoma of neck                                                                                                  	402509003        	No     
Basal cell carcinoma of nose                                                                                                  	402818009        	No     
Basal cell carcinoma of obverse of pinna                                                                                      	402514004        	No     
Basal cell carcinoma of pinnal sulcus                                                                                         	400057007        	No     
Basal cell carcinoma of postauricular skin                                                                                    	399897004        	No     
Basal cell carcinoma of preauricular skin                                                                                     	399934007        	No     
Basal cell carcinoma of root of nose                                                                                          	402497005        	No     
Basal cell carcinoma of scalp                                                                                                 	403915004        	No     
Basal cell carcinoma of skin                                                                                                  	254701007        	No     
Basal cell carcinoma of skin in situ                                                                                          	80071000119103   	No     
Basal cell carcinoma of skin of lip                                                                                           	402819001        	No     
Basal cell carcinoma of supratip of nose                                                                                      	402501000        	No     
Basal cell carcinoma of temple                                                                                                	403917007        	No     
Basal cell carcinoma of tip of nose                                                                                           	402502007        	No     
Basal cell carcinoma of tragus                                                                                                	402513005        	No     
Basal cell carcinoma of truncal skin                                                                                          	402523001        	No     
Basal cell carcinoma of upper back                                                                                            	402517006        	No     
Basal cell carcinoma of upper extremity                                                                                       	402521004        	No     
Basal cell carcinoma of upper eyelid                                                                                          	403919005        	No     
Basal cell carcinoma of upper lip                                                                                             	402505009        	No     
Basal cell carcinoma of vulva                                                                                                 	717731002        	No     
Basal cell carcinoma recurrent following cryosurgery                                                                          	402542002        	No     
Basal cell carcinoma recurrent following curettage                                                                            	402541009        	No     
Basal cell carcinoma recurrent following excision                                                                             	402539008        	No     
Basal cell carcinoma recurrent following Mohs' excision                                                                       	402540005        	No     
Basal cell carcinoma recurrent following radiotherapy                                                                         	402543007        	No     
Basal cell carcinoma with eccrine differentiation                                                                             	254710004        	No     
Basal cell carcinoma with granular cell change                                                                                	402531006        	No     
Basal cell carcinoma with matrical differentiation                                                                            	402530007        	No     
Basal cell carcinoma with monster cells                                                                                       	402532004        	No     
Basal cell carcinoma with sebaceous differentiation                                                                           	402533009        	No     
Basal cell carcinoma with signet ring change                                                                                  	402534003        	No     
Basophilic leukemia                                                                                                           	307592006        	No     
Basosquamous carcinoma of skin                                                                                                	254702000        	No     
B-cell acute lymphoblastic leukemia                                                                                           	277571004        	No     
B-cell chronic lymphocytic leukemia                                                                                           	277473004        	No     
B-cell chronic lymphocytic leukemia variant                                                                                   	277474005        	No     
B-cell lymphoma (clinical)                                                                                                    	109979007        	No     
B-cell lymphoma unclassifiable with features intermediate between Burkitt lymphoma and diffuse large B-cell lymphoma          	722953004        	No     
B-cell lymphoma unclassifiable with features intermediate between classical Hodgkin lymphoma and diffuse large B-cell lymphoma	722954005        	No     
B-cell prolymphocytic leukemia                                                                                                	277619001        	No     
Benign neoplasm of cerebral meninges                                                                                          	92051001         	No     
Blastic phase chronic myeloid leukemia                                                                                        	413656006        	No     
Borderline malignant melanoma                                                                                                 	403921000        	No     
Botryoid rhabdomyosarcoma                                                                                                     	404052009        	No     
Bowenoid papulosis of anus (AIN III)                                                                                          	399929008        	No     
Bowenoid papulosis of penis (PIN III)                                                                                         	400118002        	No     
Bowenoid papulosis of vulva (VIN III)                                                                                         	399911003        	No     
Bowen's disease of cornea                                                                                                     	255007008        	No     
Bowen's disease of eyelid                                                                                                     	231830001        	No     
Bowen's disease of penis                                                                                                      	398831006        	No     
Bowen's disease of skin of buttock                                                                                            	449064001        	No     
Bowen's disease of skin of chest                                                                                              	447953007        	No     
Bowen's disease of vulva                                                                                                      	313351009        	No     
Bowen's disease, atrophic                                                                                                     	403881002        	No     
Bowen's disease, clear cell                                                                                                   	403887003        	No     
Bowen's disease, clonal                                                                                                       	403886007        	No     
Bowen's disease, pagetoid                                                                                                     	403885006        	No     
Bowen's disease, pigmented                                                                                                    	403884005        	No     
Bowen's disease, psoriasiform                                                                                                 	403883004        	No     
Bowen's disease, verrucous                                                                                                    	403882009        	No     
Bronchioloalveolar carcinoma - disorder                                                                                       	373627005        	No     
Bullous mycosis fungoides                                                                                                     	404115006        	No     
Burkitt lymphoma co-occurrent with human immunodeficiency virus infection                                                     	713897006        	No     
Burkitt's lymphoma (clinical)                                                                                                 	118617000        	No     
Burkitt's lymphoma of intra-abdominal lymph nodes                                                                             	188512009        	No     
Burkitt's lymphoma of intrapelvic lymph nodes                                                                                 	188515006        	No     
Burkitt's lymphoma of intrathoracic lymph nodes                                                                               	188511002        	No     
Burkitt's lymphoma of lymph nodes of axilla and upper limb                                                                    	188513004        	No     
Burkitt's lymphoma of lymph nodes of head, face and neck                                                                      	188510001        	No     
Burkitt's lymphoma of lymph nodes of inguinal region and lower limb                                                           	188514005        	No     
Burkitt's lymphoma of lymph nodes of multiple sites                                                                           	188517003        	No     
Burkitt's lymphoma of spleen                                                                                                  	188516007        	No     
Burkitt's tumor of extranodal AND/OR solid organ site                                                                         	92516002         	No     
Burkitt's tumor of intra-abdominal lymph nodes                                                                                	92508006         	No     
Burkitt's tumor of intrapelvic lymph nodes                                                                                    	92509003         	No     
Burkitt's tumor of intrathoracic lymph nodes                                                                                  	92510008         	No     
Burkitt's tumor of lymph nodes of axilla AND/OR upper limb                                                                    	92511007         	No     
Burkitt's tumor of lymph nodes of head, face AND/OR neck                                                                      	92512000         	No     
Burkitt's tumor of lymph nodes of inguinal region AND/OR lower limb                                                           	92513005         	No     
Burkitt's tumor of lymph nodes of multiple sites                                                                              	92514004         	No     
Burkitt's tumor of spleen                                                                                                     	92515003         	No     
Cancer en cuirasse                                                                                                            	254841008        	No     
Cancer in situ of urinary bladder                                                                                             	92546004         	No     
Cancer of vulva, disseminated                                                                                                 	423987006        	No     
Carcinoid bronchial adenoma                                                                                                   	253003009        	No     
Carcinoid crisis                                                                                                              	237833006        	No     
Carcinoid syndrome                                                                                                            	35868009         	No     
Carcinoma anterior 2/3 tongue ventrum                                                                                         	275395000        	No     
Carcinoma breast - lower, outer quadrant                                                                                      	286896005        	No     
Carcinoma common bile duct                                                                                                    	255086002        	No     
Carcinoma ex pleomorphic adenoma of lacrimal gland                                                                            	254989000        	No     
Carcinoma ex pleomorphic adenoma of parotid gland                                                                             	425127006        	No     
Carcinoma in situ                                                                                                             	109355002        	No     
Carcinoma in situ anterior floor of mouth                                                                                     	254428001        	No     
Carcinoma in situ lateral floor of mouth                                                                                      	254432007        	No     
Carcinoma in situ of abdominal part of esophagus                                                                              	254544008        	No     
Carcinoma in situ of accessory sinus                                                                                          	92523001         	No     
Carcinoma in situ of adenoid                                                                                                  	92524007         	No     
Carcinoma in situ of adnexa of skin                                                                                           	92525008         	No     
Carcinoma in situ of adrenal cortex                                                                                           	92526009         	No     
Carcinoma in situ of adrenal gland                                                                                            	92527000         	No     
Carcinoma in situ of adrenal medulla                                                                                          	92528005         	No     
Carcinoma in situ of alveolar ridge mucosa                                                                                    	92529002         	No     
