Term                                                                       	Code             	Retired
Fear of traveling in vehicles                                              	398304003        	No     
Fear of tunnels                                                            	247851005        	No     
Flying phobia                                                              	247854002        	No     
Free-floating anxiety                                                      	81350009         	No     
Gynephobia                                                                 	102930000        	No     
Heightened global phobia                                                   	110358001        	No     
Maternal concern                                                           	270472006        	No     
Microphobia                                                                	102918006        	No     
Mild anxiety                                                               	70997004         	No     
Mild major depressive disorder co-occurrent with anxiety single episode    	16265951000119109	No     
Moderate anxiety                                                           	61387006         	No     
Moderate major depressive disorder co-occurrent with anxiety single episode	16266831000119100	No     
Needle phobia                                                              	231501003        	No     
Noise phobia                                                               	370567003        	No     
Non-situational panic attack                                               	231503000        	No     
Nosophobia                                                                 	102915009        	No     
Nyctophobia                                                                	102927007        	No     
O/E - anxious                                                              	162723006        	No     
O/E - panic attack                                                         	417676004        	No     
Panic                                                                      	79823003         	No     
Panic attack                                                               	225624000        	No     
Parasitophobia                                                             	198280005        	No     
Parental anxiety                                                           	300894000        	No     
Patient concerned about eyesight                                           	401010000        	No     
Performance anxiety                                                        	279622009        	No     
Phobia                                                                     	386808001        	No     
Phonophobia                                                                	313387002        	No     
Pyrophobia                                                                 	102924000        	No     
Recurrent anxiety                                                          	191709001        	No     
Ritual hand washing                                                        	403591002        	No     
School phobia                                                              	271947006        	No     
Severe anxiety (panic)                                                     	80583007         	No     
Severe major depressive disorder co-occurrent with anxiety single episode  	16266991000119108	No     
Situational panic attack                                                   	231502005        	No     
Stage fright                                                               	231507004        	No     
Taphophobia                                                                	102913002        	No     
Teratophobia                                                               	102923006        	No     
Theophobia                                                                 	102928002        	No     
Tocophobia                                                                 	102922001        	No     
Toxicophobia                                                               	102921008        	No     
Unrealistic dental phobia                                                  	110357006        	No     
Worried about being a bad father                                           	225640002        	No     
Worried about being a bad mother                                           	225641003        	No     
Worried about not coping with baby                                         	225639004        	No     
Xenophobia                                                                 	34652008         	No     
Zoophobia                                                                  	54307006         	No     
