Term                                                                                                                       	Code             	Retired
Hypertensive renal disease in obstetric context                                                                            	73030000         	No     
Hypertensive renal disease with end stage renal failure                                                                    	698810000        	No     
Hypertensive renal disease with renal failure                                                                              	194774006        	No     
Hypertensive renal failure                                                                                                 	49220004         	No     
Hypertensive retinopathy                                                                                                   	6962006          	No     
Hypertensive urgency                                                                                                       	443482000        	No     
Impending eclampsia                                                                                                        	237282002        	No     
Intermittent hypertension                                                                                                  	697929007        	No     
Labile diastolic hypertension                                                                                              	65518004         	No     
Labile essential hypertension                                                                                              	371125006        	No     
Labile hypertension due to being in a clinical environment                                                                 	697930002        	No     
Labile systemic arterial hypertension                                                                                      	16229371000119106	No     
Low-renin essential hypertension                                                                                           	46481004         	No     
Malignant arteriolar nephrosclerosis                                                                                       	81363003         	No     
Malignant essential hypertension                                                                                           	78975002         	No     
Malignant hypertension                                                                                                     	70272006         	No     
Malignant hypertension complicating AND/OR reason for care during childbirth                                               	10562009         	No     
Malignant hypertension complicating AND/OR reason for care during pregnancy                                                	29259002         	No     
Malignant hypertension complicating AND/OR reason for care during puerperium                                               	23786008         	No     
Malignant hypertension in obstetric context                                                                                	81626002         	No     
Malignant hypertensive chronic kidney disease                                                                              	285831000119108  	No     
Malignant hypertensive chronic kidney disease stage 1                                                                      	285851000119102  	No     
Malignant hypertensive chronic kidney disease stage 2                                                                      	285861000119100  	No     
Malignant hypertensive chronic kidney disease stage 3                                                                      	285871000119106  	No     
Malignant hypertensive chronic kidney disease stage 4                                                                      	285881000119109  	No     
Malignant hypertensive chronic kidney disease stage 5                                                                      	153851000119106  	No     
Malignant hypertensive end stage renal disease                                                                             	285841000119104  	No     
Malignant hypertensive end stage renal disease on dialysis                                                                 	286371000119107  	No     
Malignant hypertensive heart AND renal disease                                                                             	66610008         	No     
Malignant hypertensive heart disease                                                                                       	54225002         	No     
Malignant hypertensive heart disease and chronic renal disease stage 3                                                     	285911000119109  	No     
Malignant hypertensive heart disease and chronic renal disease stage 4                                                     	285921000119102  	No     
Malignant hypertensive heart disease with congestive heart failure                                                         	83105008         	No     
Malignant hypertensive heart disease without congestive heart failure                                                      	36315003         	No     
Malignant hypertensive renal disease                                                                                       	65443008         	No     
Malignant secondary hypertension                                                                                           	89242004         	No     
Malignant secondary renovascular hypertension                                                                              	194783001        	No     
Maternal hypertension                                                                                                      	288250001        	No     
Mild pre-eclampsia                                                                                                         	41114007         	No     
Moderate proteinuric hypertension of pregnancy                                                                             	237281009        	No     
Neonatal hypertension                                                                                                      	206596003        	No     
Non-proteinuric hypertension of pregnancy                                                                                  	307632004        	No     
Page kidney                                                                                                                	367821000119106  	No     
Parenchymal renal hypertension                                                                                             	57684003         	No     
Paroxysmal hypertension                                                                                                    	23130000         	No     
Perioperative hypertension                                                                                                 	434711000124103  	No     
Postoperative hypertension                                                                                                 	5501000119106    	No     
Postpartum pre-existing essential hypertension                                                                             	40511000119107   	No     
Postpartum pregnancy-induced hypertension                                                                                  	40521000119100   	No     
Pre-eclampsia                                                                                                              	398254007        	No     
Pre-eclampsia added to pre-existing hypertension                                                                           	67359005         	No     
Pre-eclampsia or eclampsia with pre-existing hypertension                                                                  	198997005        	No     
Pre-eclampsia or eclampsia with pre-existing hypertension - delivered                                                      	198999008        	No     
Pre-eclampsia or eclampsia with pre-existing hypertension - delivered with postnatal complication                          	199000005        	No     
Pre-eclampsia or eclampsia with pre-existing hypertension - not delivered                                                  	199002002        	No     
Pre-eclampsia or eclampsia with pre-existing hypertension with postnatal complication                                      	199003007        	No     
Pre-existing hypertension complicating AND/OR reason for care during childbirth                                            	34694006         	No     
Pre-existing hypertension complicating AND/OR reason for care during pregnancy                                             	65402008         	No     
Pre-existing hypertension complicating AND/OR reason for care during puerperium                                            	31407004         	No     
Pre-existing hypertension complicating pregnancy, childbirth and puerperium                                                	199005000        	No     
Pre-existing hypertension in obstetric context                                                                             	86041002         	No     
Pre-existing hypertensive chronic kidney disease in mother complicating pregnancy                                          	118781000119108  	No     
Pre-existing hypertensive heart and chronic kidney disease in mother complicating childbirth                               	10757401000119104	No     
Pre-existing hypertensive heart and chronic kidney disease in mother complicating pregnancy                                	10757481000119107	No     
Pre-existing hypertensive heart and renal disease complicating pregnancy, childbirth and the puerperium                    	199007008        	No     
Pre-existing hypertensive heart disease complicating pregnancy, childbirth and the puerperium                              	199006004        	No     
Pre-existing hypertensive heart disease in mother complicating childbirth                                                  	10757441000119102	No     
Pre-existing hypertensive heart disease in mother complicating pregnancy                                                   	10759031000119106	No     
Pre-existing secondary hypertension complicating pregnancy, childbirth and puerperium                                      	199008003        	No     
Pregnancy induced hypertension with pulmonary edema                                                                        	698638005        	No     
Pregnancy-induced hypertension                                                                                             	48194001         	No     
Rebound hypertension                                                                                                       	84094009         	No     
Renal arterial hypertension                                                                                                	39018007         	No     
Renal hypertension                                                                                                         	28119000         	No     
Renal hypertension complicating pregnancy, childbirth and the puerperium                                                   	198949009        	No     
Renal hypertension complicating pregnancy, childbirth and the puerperium - delivered                                       	198951008        	No     
Renal hypertension complicating pregnancy, childbirth and the puerperium - delivered with postnatal complication           	198952001        	No     
Renal hypertension complicating pregnancy, childbirth and the puerperium - not delivered                                   	198953006        	No     
Renal hypertension complicating pregnancy, childbirth and the puerperium with postnatal complication                       	198954000        	No     
Renal sclerosis with hypertension                                                                                          	14973001         	No     
Renovascular hypertension                                                                                                  	123799005        	No     
Secondary diastolic hypertension                                                                                           	74451002         	No     
Secondary hypertension                                                                                                     	31992008         	No     
Severe pre-eclampsia                                                                                                       	46764007         	No     
Severe pre-eclampsia - delivered                                                                                           	198983002        	No     
Severe pre-eclampsia - delivered with postnatal complication                                                               	198984008        	No     
Severe pre-eclampsia - not delivered                                                                                       	198985009        	No     
Severe pre-eclampsia with postnatal complication                                                                           	198986005        	No     
Supine hypertension                                                                                                        	712832005        	No     
Sustained diastolic hypertension                                                                                           	59720008         	No     
Systolic essential hypertension                                                                                            	429457004        	No     
Systolic hypertension                                                                                                      	56218007         	No     
Toxemia of pregnancy                                                                                                       	15394000         	No     
Transient hypertension                                                                                                     	52698002         	No     
Transient hypertension of pregnancy                                                                                        	237279007        	No     
Transient hypertension of pregnancy - delivered                                                                            	198965005        	No     
Transient hypertension of pregnancy - delivered with postnatal complication                                                	198966006        	No     
Transient hypertension of pregnancy - not delivered                                                                        	198967002        	No     
Transient hypertension of pregnancy with postnatal complication                                                            	198968007        	No     
