Term                                                                                                                                                                                     	Code             	Retired
Gastric hemorrhage due to erosive gastritis                                                                                                                                              	7071000119102    	No     
Gastric hemorrhage due to Helicobacter pylori                                                                                                                                            	1087081000119102 	No     
Gastric hemorrhage due to hypertrophic gastritis                                                                                                                                         	1087161000119105 	No     
Gastric hemorrhage due to idiopathic erosive gastritis                                                                                                                                   	218541000119109  	No     
Gastric hemorrhage due to irritant gastritis                                                                                                                                             	1087811000119103 	No     
Gastric hemorrhage due to pyloric gastritis                                                                                                                                              	1090361000119108 	No     
Gastric hemorrhage due to vascular ectasia of gastric antrum                                                                                                                             	1086951000119108 	No     
Gastric hemorrhage due to viral gastritis                                                                                                                                                	1092941000119109 	No     
Gastric ulcer with hemorrhage                                                                                                                                                            	15902003         	No     
Gastric ulcer with hemorrhage AND obstruction                                                                                                                                            	53877005         	No     
Gastric ulcer with hemorrhage AND perforation                                                                                                                                            	62366003         	No     
Gastric ulcer with hemorrhage AND perforation but without obstruction                                                                                                                    	2066005          	No     
Gastric ulcer with hemorrhage but without obstruction                                                                                                                                    	16694003         	No     
Gastric ulcer with hemorrhage, with perforation AND with obstruction                                                                                                                     	17593008         	No     
Gastrointestinal anastomotic hemorrhage                                                                                                                                                  	236092009        	No     
Gastrointestinal hemorrhage                                                                                                                                                              	74474003         	No     
Gastrojejunal ulcer with hemorrhage                                                                                                                                                      	84124004         	No     
Gastrojejunal ulcer with hemorrhage AND obstruction                                                                                                                                      	42698006         	No     
Gastrojejunal ulcer with hemorrhage AND perforation                                                                                                                                      	64094003         	No     
Gastrojejunal ulcer with hemorrhage AND with perforation but without obstruction                                                                                                         	87796008         	No     
Gastrojejunal ulcer with hemorrhage but without obstruction                                                                                                                              	50663005         	No     
Gastrojejunal ulcer with hemorrhage, with perforation AND with obstruction                                                                                                               	54798007         	No     
Genitourinary tract hemorrhage                                                                                                                                                           	417941003        	No     
Genitourinary tract hemorrhage following transurethral procedure                                                                                                                         	369061000119104  	No     
Goodpasture's disease                                                                                                                                                                    	236506009        	No     
Goodpasture's syndrome                                                                                                                                                                   	50581000         	No     
H/O subarachnoid hemorrhage                                                                                                                                                              	161515009        	No     
H/O: hematemesis                                                                                                                                                                         	161538007        	No     
H/O: upper GIT hemorrhage                                                                                                                                                                	312489007        	No     
Has nosebleeds - epistaxis                                                                                                                                                               	162373007        	No     
Hematemesis                                                                                                                                                                              	8765009          	No     
Hematemesis - cause unknown                                                                                                                                                              	308904008        	No     
Hematocolpometra                                                                                                                                                                         	90053006         	No     
Hematoma of bladder wall                                                                                                                                                                 	373597005        	No     
Hematoma of brain                                                                                                                                                                        	301764006        	No     
Hematoma of broad ligament                                                                                                                                                               	83294006         	No     
Hematoma of bronchus                                                                                                                                                                     	282724009        	No     
Hematoma of cervix                                                                                                                                                                       	283965008        	No     
Hematoma of cesarean section                                                                                                                                                             	371607000        	No     
Hematoma of extraperitoneal space                                                                                                                                                        	445929002        	No     
Hematoma of fallopian tube                                                                                                                                                               	283958000        	No     
Hematoma of ileum                                                                                                                                                                        	282065004        	No     
Hematoma of jejunum                                                                                                                                                                      	282054009        	No     
Hematoma of kidney                                                                                                                                                                       	262891006        	No     
Hematoma of kidney without rupture of capsule AND with open wound into abdominal cavity                                                                                                  	56906005         	No     
Hematoma of kidney without rupture of capsule AND without open wound into abdominal cavity                                                                                               	9298006          	No     
Hematoma of oropharynx                                                                                                                                                                   	262668005        	No     
Hematoma of penis                                                                                                                                                                        	283948004        	No     
Hematoma of pharynx                                                                                                                                                                      	282455004        	No     
Hematoma of prepuce                                                                                                                                                                      	446596003        	No     
Hematoma of prostate                                                                                                                                                                     	283929003        	No     
Hematoma of scrotum                                                                                                                                                                      	89966002         	No     
Hematoma of seminal vesicle                                                                                                                                                              	283938001        	No     
Hematoma of spermatic cord                                                                                                                                                               	5223003          	No     
Hematoma of spleen without rupture of capsule AND with open wound into abdominal cavity                                                                                                  	77940004         	No     
Hematoma of spleen without rupture of capsule AND without open wound into abdominal cavity                                                                                               	50088001         	No     
Hematoma of testis                                                                                                                                                                       	283944002        	No     
Hematoma of trachea                                                                                                                                                                      	282456003        	No     
Hematoma of tunica vaginalis                                                                                                                                                             	25756004         	No     
Hematoma of ureter                                                                                                                                                                       	283907002        	No     
Hematoma of urethra                                                                                                                                                                      	283921000        	No     
Hematoma of uterus                                                                                                                                                                       	283962006        	No     
Hematoma of vagina during delivery                                                                                                                                                       	46502006         	No     
Hematoma of vas deferens                                                                                                                                                                 	89993004         	No     
Hematometra                                                                                                                                                                              	38280009         	No     
Hematopyometra                                                                                                                                                                           	237124006        	No     
Hemopericardium                                                                                                                                                                          	23412002         	No     
Hemopericardium as current complication following acute myocardial infarction                                                                                                            	194862000        	No     
Hemoperitoneum as complication of peritoneal dialysis                                                                                                                                    	713727007        	No     
Hemopneumothorax                                                                                                                                                                         	16632002         	No     
Hemorrhage due to egg retrieval                                                                                                                                                          	733133003        	No     
Hemorrhage due to ruptured congenital cerebral aneurysm                                                                                                                                  	32728005         	No     
Hemorrhage following skin surgery                                                                                                                                                        	403691006        	No     
Hemorrhage from adenoid bed                                                                                                                                                              	232371001        	No     
Hemorrhage from ureter                                                                                                                                                                   	236606001        	No     
Hemorrhage in caudate nucleus                                                                                                                                                            	451038000        	No     
Hemorrhage in early pregnancy                                                                                                                                                            	25825004         	No     
Hemorrhage in early pregnancy, antepartum                                                                                                                                                	30850008         	No     
Hemorrhage in early pregnancy, delivered                                                                                                                                                 	81448000         	No     
Hemorrhage in globus pallidus                                                                                                                                                            	451037005        	No     
Hemorrhage in putamen                                                                                                                                                                    	451039008        	No     
Hemorrhage into bladder lumen                                                                                                                                                            	34409000         	No     
Hemorrhage into bladder wall                                                                                                                                                             	17615006         	No     
Hemorrhage into epididymis                                                                                                                                                               	93475002         	No     
Hemorrhage into ovary                                                                                                                                                                    	24251002         	No     
Hemorrhage into peritoneal cavity                                                                                                                                                        	443826006        	No     
Hemorrhage of abdominal cavity structure                                                                                                                                                 	444312002        	No     
Hemorrhage of cecum                                                                                                                                                                      	711441008        	No     
Hemorrhage of cecum due to diverticulosis                                                                                                                                                	1086551000119102 	No     
Hemorrhage of cervix                                                                                                                                                                     	81488005         	No     
Hemorrhage of cesarean section AND/OR perineal wound                                                                                                                                     	26528001         	No     
Hemorrhage of colon                                                                                                                                                                      	95540002         	No     
Hemorrhage of colon due to diverticulosis                                                                                                                                                	190191000119107  	No     
Hemorrhage of corpus cavernosum                                                                                                                                                          	69452005         	No     
Hemorrhage of duodenum co-occurrent and due to diverticulosis                                                                                                                            	1086561000119100 	No     
Hemorrhage of fallopian tube                                                                                                                                                             	93476001         	No     
Hemorrhage of ileum co-occurrent and due to diverticulosis                                                                                                                               	1086571000119106 	No     
Hemorrhage of intracranial meningeal space                                                                                                                                               	450376009        	No     
Hemorrhage of jejunum                                                                                                                                                                    	712509002        	No     
Hemorrhage of jejunum co-occurrent and due to diverticulosis                                                                                                                             	1086581000119109 	No     
Hemorrhage of kidney                                                                                                                                                                     	95571006         	No     
Hemorrhage of medulla oblongata                                                                                                                                                          	732923001        	No     
Hemorrhage of penis                                                                                                                                                                      	50573001         	No     
Hemorrhage of prostate                                                                                                                                                                   	44843000         	No     
Hemorrhage of rectum and anus                                                                                                                                                            	266464001        	No     
Hemorrhage of right tonsil                                                                                                                                                               	13560001000004104	No     
Hemorrhage of scrotum                                                                                                                                                                    	62182006         	No     
Hemorrhage of seminal vesicle                                                                                                                                                            	8465005          	No     
Hemorrhage of small intestine due to diverticulitis                                                                                                                                      	1086461000119101 	No     
Hemorrhage of small intestine due to diverticulosis                                                                                                                                      	40271000119102   	No     
Hemorrhage of spermatic cord                                                                                                                                                             	33878005         	No     
Hemorrhage of testis                                                                                                                                                                     	77708008         	No     
Hemorrhage of tunica vaginalis                                                                                                                                                           	55898008         	No     
Hemorrhage of urethra                                                                                                                                                                    	405555006        	No     
Hemorrhage of vas deferens                                                                                                                                                               	53839004         	No     
Hemorrhagic ascites                                                                                                                                                                      	71603004         	No     
Hemorrhagic bronchopneumonia                                                                                                                                                             	181007           	No     
Hemorrhagic colitis                                                                                                                                                                      	81318004         	No     
Hemorrhagic complication of pregnancy                                                                                                                                                    	106004004        	No     
Hemorrhagic cystitis                                                                                                                                                                     	87696004         	No     
Hemorrhagic diarrhea                                                                                                                                                                     	95545007         	No     
Hemorrhagic duodenitis                                                                                                                                                                   	95531001         	No     
Hemorrhagic duodenopathy                                                                                                                                                                 	413212000        	No     
Hemorrhagic enteritis                                                                                                                                                                    	235224000        	No     
Hemorrhagic enteropathy of terminal ileum                                                                                                                                                	15720001         	No     
Hemorrhagic esophagitis                                                                                                                                                                  	60698006         	No     
Hemorrhagic gastroenteritis                                                                                                                                                              	409506009        	No     
Hemorrhagic gastropathy                                                                                                                                                                  	413218001        	No     
Hemorrhagic nephroso-nephritis                                                                                                                                                           	102455002        	No     
Hemorrhagic pneumonia                                                                                                                                                                    	233617005        	No     
Hemorrhagic proctitis                                                                                                                                                                    	981008           	No     
Hemorrhagic pulmonary edema                                                                                                                                                              	276637009        	No     
Hemorrhagic shock                                                                                                                                                                        	355001           	No     
Hemorrhagic varicella pneumonitis                                                                                                                                                        	31920006         	No     
Hemothorax                                                                                                                                                                               	31892009         	No     
Hereditary epistaxis                                                                                                                                                                     	232358004        	No     
History of cerebral hemorrhage                                                                                                                                                           	428267002        	No     
History of gastrointestinal bleed                                                                                                                                                        	275551007        	No     
History of hemorrhage into ventricle of brain                                                                                                                                            	428951001        	No     
History of lower gastrointestinal bleed                                                                                                                                                  	293771000119100  	No     
Ileal hemorrhage                                                                                                                                                                         	95535005         	No     
Illegal termination of pregnancy complicated by delayed and/or excessive hemorrhage                                                                                                      	86891002         	No     
Indeterminate antepartum hemorrhage                                                                                                                                                      	237276000        	No     
Induced termination of pregnancy complicated by delayed and/or excessive hemorrhage                                                                                                      	609448007        	No     
Internal capsule hemorrhage                                                                                                                                                              	52201006         	No     
Intervillous hemorrhage of placenta                                                                                                                                                      	84693004         	No     
Intestinal hemorrhage                                                                                                                                                                    	712510007        	No     
Intestinal hemorrhage co-occurrent and due to diverticulosis                                                                                                                             	1086601000119100 	No     
Intestinal hemorrhage due to angiodysplasia of intestine                                                                                                                                 	29731000119103   	No     
Intra-abdominal hemorrhage postprocedure                                                                                                                                                 	308897006        	No     
Intracerebellar and posterior fossa hemorrhage                                                                                                                                           	276722003        	No     
Intracerebral hemorrhage in fetus or newborn                                                                                                                                             	240313004        	No     
Intracerebral hemorrhage, intraventricular                                                                                                                                               	195168007        	No     
Intracerebral hemorrhage, multiple localized                                                                                                                                             	195169004        	No     
Intracranial hematoma                                                                                                                                                                    	450425005        	No     
Intracranial hematoma following injury                                                                                                                                                   	37955001         	No     
Intracranial hemorrhage                                                                                                                                                                  	1386000          	No     
Intracranial hemorrhage co-occurrent and due to complex wound of head                                                                                                                    	723141009        	No     
