Term                                                                                                                                                                                                                                     	Code           	Retired
Accessory tissue on mitral leaflet                                                                                                                                                                                                       	253405007      	No     
Accessory tissue on pulmonary valve cusp                                                                                                                                                                                                 	253597007      	No     
Accessory tissue on tricuspid leaflet                                                                                                                                                                                                    	253384009      	No     
Accessory tissue on truncal valve cusp                                                                                                                                                                                                   	253584005      	No     
Acommissural unicuspid aortic valve                                                                                                                                                                                                      	448085005      	No     
Acommissural unicuspid pulmonary valve                                                                                                                                                                                                   	448004007      	No     
Acquired excessive restriction of ventricular septal defect                                                                                                                                                                              	472770005      	No     
Acyanotic congenital heart disease                                                                                                                                                                                                       	78485007       	No     
Agenesis of pulmonary artery                                                                                                                                                                                                             	86252004       	No     
Alveolar capillary dysplasia with pulmonary venous misalignment                                                                                                                                                                          	447275002      	No     
Ambiguous atrioventricular connection                                                                                                                                                                                                    	253278008      	No     
Anomalous cardiac muscle bands                                                                                                                                                                                                           	109432004      	No     
Anomalous communication of coronary artery                                                                                                                                                                                               	270510008      	No     
Anomalous coronary artery with acute angulation of less than 45 degrees relative to aorta                                                                                                                                                	461420008      	No     
Anomalous coronary artery without acute angulation of less than 45 degrees relative to aorta                                                                                                                                             	461421007      	No     
Anomalous coronary venous return                                                                                                                                                                                                         	448181004      	No     
Anomalous course of coronary artery across right ventricular outflow tract                                                                                                                                                               	461384000      	No     
Anomalous course of coronary artery anterior to aorta                                                                                                                                                                                    	461111008      	No     
Anomalous course of coronary artery anterior to pulmonary trunk                                                                                                                                                                          	461112001      	No     
Anomalous course of coronary artery anterior to pulmonary trunk and aorta                                                                                                                                                                	461109004      	No     
Anomalous course of coronary artery posterior to aorta                                                                                                                                                                                   	460585008      	No     
Anomalous course of coronary artery posterior to pulmonary trunk                                                                                                                                                                         	460584007      	No     
Anomalous course of coronary artery posterior to pulmonary trunk and aorta                                                                                                                                                               	461110009      	No     
Anomalous course of coronary artery through infundibular septum                                                                                                                                                                          	461385004      	No     
Anomalous insertion of arterial duct                                                                                                                                                                                                     	460609006      	No     
Anomalous insertion of arterial duct into distal left pulmonary artery                                                                                                                                                                   	461102008      	No     
Anomalous insertion of arterial duct into pulmonary trunk                                                                                                                                                                                	460610001      	No     
Anomalous insertion of arterial duct into right pulmonary artery                                                                                                                                                                         	460611002      	No     
Anomalous insertion of arterial duct into unknown site                                                                                                                                                                                   	461390001      	No     
Anomalous intramural course of proximal portion of coronary artery above aortic sinus                                                                                                                                                    	461383006      	No     
Anomalous intramural course of proximal portion of coronary artery across commissure of aortic valve                                                                                                                                     	461382001      	No     
Anomalous intramural course of proximal portion of coronary artery within aortic sinus                                                                                                                                                   	461381008      	No     
Anomalous muscle bands of left ventricle                                                                                                                                                                                                 	13453009       	No     
Anomalous muscle bands of right ventricle                                                                                                                                                                                                	88445007       	No     
Anomalous origin of accessory coronary artery from aortic sinus                                                                                                                                                                          	460581004      	No     
Anomalous origin of accessory coronary artery from pulmonary artery                                                                                                                                                                      	459066006      	No     
Anomalous origin of arterial duct from aortic arch                                                                                                                                                                                       	460607008      	No     
Anomalous origin of arterial duct from aortic diverticulum                                                                                                                                                                               	461389005      	No     
Anomalous origin of arterial duct from ascending aorta                                                                                                                                                                                   	460606004      	No     
Anomalous origin of arterial duct from distal descending aorta                                                                                                                                                                           	461101001      	No     
Anomalous origin of arterial duct from left brachiocephalic artery                                                                                                                                                                       	460608003      	No     
Anomalous origin of arterial duct from left carotid artery                                                                                                                                                                               	460605000      	No     
Anomalous origin of arterial duct from right carotid artery                                                                                                                                                                              	460604001      	No     
Anomalous origin of arterial duct from right subclavian artery                                                                                                                                                                           	461103003      	No     
Anomalous origin of circumflex artery from aortic sinus to right of nonfacing aortic sinus and anomalous origin of left anterior descending coronary artery and right coronary artery from aortic sinus to left of nonfacing aortic sinus	471289009      	No     
Anomalous origin of conus artery from separate aortic sinus orifice                                                                                                                                                                      	460471001      	No     
Anomalous origin of coronary arteries from anterior aortic sinus                                                                                                                                                                         	460510005      	No     
Anomalous origin of coronary arteries from both aortic sinuses of bicuspid valve                                                                                                                                                         	460517008      	No     
Anomalous origin of coronary artery                                                                                                                                                                                                      	75398000       	No     
Anomalous origin of coronary artery from aorta                                                                                                                                                                                           	461105005      	No     
Anomalous origin of coronary artery from aortic sinus to left of nonfacing aortic sinus                                                                                                                                                  	471285003      	No     
Anomalous origin of coronary artery from aortic sinus to right of nonfacing aortic sinus                                                                                                                                                 	471286002      	No     
Anomalous origin of coronary artery from left pulmonary artery                                                                                                                                                                           	253708008      	No     
Anomalous origin of coronary artery from non-facing sinus                                                                                                                                                                                	253703004      	No     
Anomalous origin of coronary artery from pulmonary arterial tree                                                                                                                                                                         	253706007      	No     
Anomalous origin of coronary artery from right pulmonary artery                                                                                                                                                                          	253707003      	No     
Anomalous origin of dual left anterior descending coronary arteries                                                                                                                                                                      	461436005      	No     
Anomalous origin of dual left anterior descending coronary arteries from right coronary artery and left coronary artery                                                                                                                  	460437005      	No     
Anomalous origin of large conus artery from right coronary artery                                                                                                                                                                        	460438000      	No     
Anomalous origin of left anterior descending artery and right coronary artery from aortic sinus to right of nonfacing aortic sinus and anomalous origin of circumflex artery from aortic sinus to left of nonfacing aortic sinus         	471293003      	No     
Anomalous origin of left anterior descending artery from aortic sinus to right of nonfacing aortic sinus and anomalous origin of circumflex artery and right coronary artery from aortic sinus to left of nonfacing aortic sinus         	471290000      	No     
Anomalous origin of left anterior descending coronary artery from pulmonary artery                                                                                                                                                       	450302005      	No     
Anomalous origin of left anterior descending coronary artery from right coronary artery aortic sinus                                                                                                                                     	461435009      	No     
Anomalous origin of left anterior descending from right coronary artery                                                                                                                                                                  	253704005      	No     
Anomalous origin of left arterial duct from right aortic arch                                                                                                                                                                            	461387007      	No     
Anomalous origin of left circumflex artery from right coronary artery                                                                                                                                                                    	55546004       	No     
Anomalous origin of left circumflex coronary artery from pulmonary artery                                                                                                                                                                	458039003      	No     
Anomalous origin of left circumflex coronary artery from right coronary aortic sinus                                                                                                                                                     	460588005      	No     
Anomalous origin of left coronary artery                                                                                                                                                                                                 	473444001      	No     
Anomalous origin of left coronary artery and right coronary artery from pulmonary artery                                                                                                                                                 	460582006      	No     
Anomalous origin of left coronary artery and right coronary artery with dual orifices from aortic sinus to left of nonfacing aortic sinus                                                                                                	471287006      	No     
Anomalous origin of left coronary artery and right coronary artery with dual orifices from aortic sinus to right of nonfacing aortic sinus                                                                                               	471288001      	No     
Anomalous origin of left coronary artery from pulmonary artery                                                                                                                                                                           	450301003      	No     
Anomalous origin of left coronary artery from right coronary aortic sinus                                                                                                                                                                	460930004      	No     
Anomalous origin of left coronary artery from right coronary artery                                                                                                                                                                      	460538002      	No     
Anomalous origin of left pulmonary artery from ascending aorta                                                                                                                                                                           	253637002      	No     
Anomalous origin of left pulmonary artery from ductus arteriosus                                                                                                                                                                         	253636006      	No     
Anomalous origin of left pulmonary artery from right pulmonary artery                                                                                                                                                                    	253638007      	No     
Anomalous origin of pulmonary artery                                                                                                                                                                                                     	68092007       	No     
Anomalous origin of pulmonary artery from ascending aorta                                                                                                                                                                                	703385008      	No     
Anomalous origin of pulmonary artery from patent arterial duct                                                                                                                                                                           	448105006      	No     
Anomalous origin of right arterial duct from right aortic arch                                                                                                                                                                           	461388002      	No     
Anomalous origin of right coronary artery                                                                                                                                                                                                	473443007      	No     
Anomalous origin of right coronary artery and circumflex artery from aortic sinus to right of nonfacing aortic sinus and anomalous origin of left anterior descending artery from aortic sinus to left on nonfacing aortic sinus         	471292008      	No     
Anomalous origin of right coronary artery from aortic sinus to right of nonfacing aortic sinus and anomalous origin of left coronary artery from aortic sinus to left of nonfacing aortic sinus                                          	471291001      	No     
Anomalous origin of right coronary artery from left anterior descending coronary artery                                                                                                                                                  	460524009      	No     
Anomalous origin of right coronary artery from left circumflex coronary artery                                                                                                                                                           	460531008      	No     
Anomalous origin of right coronary artery from left coronary artery                                                                                                                                                                      	460586009      	No     
Anomalous origin of right coronary artery from left coronary artery aortic sinus                                                                                                                                                         	460923005      	No     
Anomalous origin of right coronary artery from left coronary artery aortic sinus and anomalous origin of left coronary artery from right coronary artery aortic sinus                                                                    	460944005      	No     
Anomalous origin of right coronary artery from pulmonary artery                                                                                                                                                                          	450300002      	No     
Anomalous origin of right pulmonary artery from ascending aorta                                                                                                                                                                          	253634009      	No     
Anomalous origin of right pulmonary artery from ductus arteriosus                                                                                                                                                                        	253633003      	No     
Anomalous origin of single coronary artery from aortic sinus to left of nonfacing aortic sinus                                                                                                                                           	471298007      	No     
Anomalous origin of single coronary artery from aortic sinus to right of nonfacing aortic sinus                                                                                                                                          	471299004      	No     
Anomalous origin of single coronary artery from left coronary artery aortic sinus                                                                                                                                                        	460587000      	No     
Anomalous origin of single coronary artery from nonfacing aortic sinus                                                                                                                                                                   	471297002      	No     
Anomalous origin of single coronary artery from right coronary artery aortic sinus                                                                                                                                                       	460937001      	No     
Anomalous origin of sinus node coronary artery from separate aortic sinus orifice                                                                                                                                                        	460583001      	No     
Anomalous pulmonary to systemic collateral vein                                                                                                                                                                                          	448486000      	No     
Anomalous pulmonary venous connection of mixed type                                                                                                                                                                                      	448487009      	No     
Anomalous pulmonary venous connection of mixed type with one pulmonary venous confluence                                                                                                                                                 	449513006      	No     
Anomalous pulmonary venous connection of mixed type with two pulmonary venous confluences                                                                                                                                                	449521000      	No     
Anomalous pulmonary venous drainage                                                                                                                                                                                                      	59631007       	No     
Anomalous pulmonary venous drainage to abdominal portion of inferior vena cava                                                                                                                                                           	22750001       	No     
Anomalous pulmonary venous drainage to coronary sinus                                                                                                                                                                                    	29934004       	No     
Anomalous pulmonary venous drainage to hepatic veins                                                                                                                                                                                     	32194006       	No     
Anomalous pulmonary venous drainage to right atrium                                                                                                                                                                                      	37639005       	No     
Anomalous pulmonary venous drainage to superior vena cava                                                                                                                                                                                	66858001       	No     
Anomalous termination of right pulmonary vein                                                                                                                                                                                            	253321003      	No     
Anomalous valve of coronary sinus                                                                                                                                                                                                        	253343006      	No     
Anterior deviation of infundibular septum of Fallot type                                                                                                                                                                                 	448619007      	No     
Anterior leaflet of mitral valve attached to septum                                                                                                                                                                                      	253404006      	No     
Anterior-posterior orientation of bicuspid aortic valve                                                                                                                                                                                  	448790004      	No     
Anterior-posterior orientation of bicuspid pulmonary valve                                                                                                                                                                               	448946000      	No     
Anterolateral muscle band                                                                                                                                                                                                                	263944006      	No     
Aorta to right ventricle tunnel                                                                                                                                                                                                          	253650001      	No     
Aortic left ventricular tunnel                                                                                                                                                                                                           	26201005       	No     
Aortic left ventricular tunnel with right coronary artery from tunnel                                                                                                                                                                    	448095003      	No     
Aortic orifice anterior left with respect to pulmonary orifice                                                                                                                                                                           	445650008      	No     
Aortic orifice anterior right with respect to pulmonary orifice                                                                                                                                                                          	445636003      	No     
Aortic orifice anterior with respect to pulmonary orifice                                                                                                                                                                                	445298006      	No     
Aortic orifice left side by side with respect to pulmonary orifice                                                                                                                                                                       	445270008      	No     
Aortic orifice posterior left with respect to pulmonary orifice                                                                                                                                                                          	445607003      	No     
Aortic orifice posterior with respect to pulmonary orifice                                                                                                                                                                               	445373007      	No     
Aortic orifice right side by side with respect to pulmonary orifice                                                                                                                                                                      	446670007      	No     
Aortic root congenital abnormality                                                                                                                                                                                                       	251038002      	No     
Aortic valve overriding ventricular septum                                                                                                                                                                                               	448161000      	No     
Aortic valve ring hypoplasia                                                                                                                                                                                                             	253601007      	No     
