Term                                                                                                                          	Code           	Retired
Aleukemic myeloid leukemia in relapse                                                                                         	127961000119108	No     
ALK-positive large B-cell lymphoma                                                                                            	715950008      	No     
Anaplastic large cell lymphoma, ALK negative                                                                                  	448212009      	No     
Anaplastic large cell lymphoma, T/Null cell, primary systemic type                                                            	703626001      	No     
Anaplastic large T-cell systemic malignant lymphoma                                                                           	404134006      	No     
Angiocentric NK/T-cell malignant lymphoma involving skin                                                                      	404135007      	No     
Angioendotheliomatosis                                                                                                        	255102004      	No     
Angioimmunoblastic T-cell lymphoma                                                                                            	413537009      	No     
Atypical chronic myeloid leukemia                                                                                             	277589003      	No     
Atypical hairy cell leukemia                                                                                                  	307341004      	No     
B lymphoblastic leukemia lymphoma with t(9:22) (q34;q11.2); BCR-ABL 1                                                         	723889003      	No     
Basophilic leukemia                                                                                                           	307592006      	No     
B-cell acute lymphoblastic leukemia                                                                                           	277571004      	No     
B-cell chronic lymphocytic leukemia                                                                                           	277473004      	No     
B-cell chronic lymphocytic leukemia variant                                                                                   	277474005      	No     
B-cell lymphoma (clinical)                                                                                                    	109979007      	No     
B-cell lymphoma unclassifiable with features intermediate between Burkitt lymphoma and diffuse large B-cell lymphoma          	722953004      	No     
B-cell lymphoma unclassifiable with features intermediate between classical Hodgkin lymphoma and diffuse large B-cell lymphoma	722954005      	No     
B-cell prolymphocytic leukemia                                                                                                	277619001      	No     
Blastic phase chronic myeloid leukemia                                                                                        	413656006      	No     
Bullous mycosis fungoides                                                                                                     	404115006      	No     
Burkitt lymphoma co-occurrent with human immunodeficiency virus infection                                                     	713897006      	No     
Burkitt's lymphoma (clinical)                                                                                                 	118617000      	No     
Burkitt's lymphoma of intra-abdominal lymph nodes                                                                             	188512009      	No     
Burkitt's lymphoma of intrapelvic lymph nodes                                                                                 	188515006      	No     
Burkitt's lymphoma of intrathoracic lymph nodes                                                                               	188511002      	No     
Burkitt's lymphoma of lymph nodes of axilla and upper limb                                                                    	188513004      	No     
Burkitt's lymphoma of lymph nodes of head, face and neck                                                                      	188510001      	No     
Burkitt's lymphoma of lymph nodes of inguinal region and lower limb                                                           	188514005      	No     
Burkitt's lymphoma of lymph nodes of multiple sites                                                                           	188517003      	No     
Burkitt's lymphoma of spleen                                                                                                  	188516007      	No     
Burkitt's tumor of extranodal AND/OR solid organ site                                                                         	92516002       	No     
Burkitt's tumor of intra-abdominal lymph nodes                                                                                	92508006       	No     
Burkitt's tumor of intrapelvic lymph nodes                                                                                    	92509003       	No     
Burkitt's tumor of intrathoracic lymph nodes                                                                                  	92510008       	No     
Burkitt's tumor of lymph nodes of axilla AND/OR upper limb                                                                    	92511007       	No     
Burkitt's tumor of lymph nodes of head, face AND/OR neck                                                                      	92512000       	No     
Burkitt's tumor of lymph nodes of inguinal region AND/OR lower limb                                                           	92513005       	No     
Burkitt's tumor of lymph nodes of multiple sites                                                                              	92514004       	No     
Burkitt's tumor of spleen                                                                                                     	92515003       	No     
CD-30 negative anaplastic large T-cell cutaneous lymphoma                                                                     	404129007      	No     
CD-30 negative cutaneous T-cell lymphoma                                                                                      	404128004      	No     
CD-30 negative pleomorphic large T-cell cutaneous lymphoma                                                                    	404130002      	No     
CD-30 negative T-immunoblastic cutaneous lymphoma                                                                             	404131003      	No     
CD-30 positive anaplastic large T-cell cutaneous lymphoma                                                                     	404125001      	No     
CD-30 positive pleomorphic large T-cell cutaneous lymphoma                                                                    	404126000      	No     
CD-30 positive T-immunoblastic cutaneous lymphoma                                                                             	404127009      	No     
Chloroma                                                                                                                      	188737002      	No     
Chronic eosinophilic leukemia                                                                                                 	188733003      	No     
Chronic leukemia                                                                                                              	92812005       	No     
Chronic leukemia in relapse                                                                                                   	123781000119107	No     
Chronic leukemia in remission                                                                                                 	92811003       	No     
Chronic lymphocytic leukemia genetic mutation variant                                                                         	725437002      	No     
Chronic lymphocytic prolymphocytic leukemia syndrome                                                                          	277549009      	No     
Chronic lymphoid leukemia in relapse                                                                                          	122961000119105	No     
Chronic lymphoid leukemia in remission                                                                                        	92813000       	No     
Chronic lymphoid leukemia, disease                                                                                            	92814006       	No     
Chronic monocytic leukemia                                                                                                    	188745007      	No     
Chronic monocytic leukemia in relapse                                                                                         	122881000119107	No     
Chronic myeloid leukemia                                                                                                      	92818009       	No     
Chronic myeloid leukemia in lymphoid blast crisis                                                                             	413842007      	No     
Chronic myeloid leukemia in myeloid blast crisis                                                                              	413843002      	No     
Chronic myeloid leukemia in remission                                                                                         	92817004       	No     
Chronic myelomonocytic leukemia                                                                                               	127225006      	No     
Chronic neutrophilic leukemia                                                                                                 	188734009      	No     
Chronic phase chronic myeloid leukemia                                                                                        	413847001      	No     
Common acute lymphoblastic leukemia                                                                                           	277573001      	No     
Compound leukemias                                                                                                            	190030009      	No     
Core binding factor acute myeloid leukemia                                                                                    	702446006      	No     
Cutaneous CD30+ lymphoproliferative disorder                                                                                  	128874001      	No     
Cutaneous/peripheral T-cell lymphoma                                                                                          	277613000      	No     
Cytogenetically normal acute myeloid leukemia                                                                                 	703387000      	No     
Diffuse follicle center lymphoma                                                                                              	449220000      	No     
Diffuse high grade B-cell lymphoma                                                                                            	277626001      	No     
Diffuse large B-cell lymphoma (nodal/systemic with skin involvement)                                                          	404148006      	No     
Diffuse large B-cell lymphoma co-occurrent with chronic inflammation caused by Epstein-Barr virus                             	724647003      	No     
Diffuse large B-cell lymphoma of central nervous system                                                                       	734066005      	No     
Diffuse low grade B-cell lymphoma                                                                                             	277616008      	No     
Diffuse malignant lymphoma - centroblastic                                                                                    	302842009      	No     
Diffuse malignant lymphoma - centroblastic polymorphic                                                                        	277632006      	No     
Diffuse malignant lymphoma - centroblastic-centrocytic                                                                        	307624007      	No     
Diffuse malignant lymphoma - large cleaved cell                                                                               	277628000      	No     
Diffuse malignant lymphoma - large non-cleaved cell                                                                           	277629008      	No     
Diffuse malignant lymphoma - small non-cleaved cell                                                                           	188674006      	No     
Diffuse non-Hodgkin immunoblastic lymphoma co-occurrent with human immunodeficiency virus infection                           	713718006      	No     
Diffuse non-Hodgkin's lymphoma                                                                                                	109962001      	No     
Diffuse non-Hodgkin's lymphoma of bone                                                                                        	449177007      	No     
Diffuse non-Hodgkin's lymphoma of central nervous system                                                                      	449221001      	No     
Diffuse non-Hodgkin's lymphoma of extranodal site                                                                             	448560008      	No     
Diffuse non-Hodgkin's lymphoma of intestine                                                                                   	449176003      	No     
Diffuse non-Hodgkin's lymphoma of lung                                                                                        	448867004      	No     
Diffuse non-Hodgkin's lymphoma of nasopharynx                                                                                 	448319002      	No     
Diffuse non-Hodgkin's lymphoma of nose                                                                                        	449065000      	No     
Diffuse non-Hodgkin's lymphoma of oral cavity                                                                                 	448468003      	No     
Diffuse non-Hodgkin's lymphoma of ovary                                                                                       	448609001      	No     
Diffuse non-Hodgkin's lymphoma of prostate                                                                                    	448213004      	No     
Diffuse non-Hodgkin's lymphoma of skin                                                                                        	449217008      	No     
Diffuse non-Hodgkin's lymphoma of soft tissue                                                                                 	449216004      	No     
Diffuse non-Hodgkin's lymphoma of stomach                                                                                     	448663003      	No     
Diffuse non-Hodgkin's lymphoma of testis                                                                                      	448465000      	No     
Diffuse non-Hodgkin's lymphoma of tonsil                                                                                      	449173006      	No     
Diffuse non-Hodgkin's lymphoma of uterine cervix                                                                              	448607004      	No     
Diffuse non-Hodgkin's lymphoma undifferentiated (diffuse)                                                                     	188679001      	No     
Diffuse non-Hodgkin's lymphoma, immunoblastic (clinical)                                                                      	109966003      	No     
Diffuse non-Hodgkin's lymphoma, large cell (clinical)                                                                         	109969005      	No     
Diffuse non-Hodgkin's lymphoma, lymphoblastic (clinical)                                                                      	109965004      	No     
Diffuse non-Hodgkin's lymphoma, small cell (clinical)                                                                         	109968002      	No     
Diffuse non-Hodgkin's lymphoma, small cleaved cell (clinical)                                                                 	109967007      	No     
Diffuse non-Hodgkin's lymphoma, undifferentiated                                                                              	109964000      	No     
Disorder of central nervous system co-occurrent and due to acute lymphoid leukemia                                            	61301000119102 	No     
Disorder of central nervous system co-occurrent and due to acute lymphoid leukemia in remission                               	61291000119103 	No     
Enteropathy-associated T-cell lymphoma                                                                                        	277654008      	No     
Epstein-Barr virus positive diffuse large B-cell lymphoma of elderly                                                          	716788007      	No     
Erythrodermic mycosis fungoides                                                                                               	404114005      	No     
Erythroleukemia in remission                                                                                                  	93450001       	No     
Erythroleukemia, FAB M6                                                                                                       	93451002       	No     
Erythroleukemia, FAB M6 in remission                                                                                          	426642002      	No     
Extramedullary plasmacytoma                                                                                                   	188718006      	No     
Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue (MALT-lymphoma)                                 	445269007      	No     
Extranodal NK/T-cell lymphoma, nasal type                                                                                     	414166008      	No     
Follicular center B-cell lymphoma (nodal/systemic with skin involvement)                                                      	404147001      	No     
Follicular low grade B-cell lymphoma                                                                                          	277618009      	No     
Follicular lymphoma of small intestine                                                                                        	721555001      	No     
Follicular malignant lymphoma - large cell                                                                                    	277641001      	No     
Follicular malignant lymphoma - mixed cell type                                                                               	277624003      	No     
Follicular malignant lymphoma - small cleaved cell                                                                            	277625002      	No     
Follicular mucinosis type mycosis fungoides                                                                                   	404109006      	No     
Follicular non-Hodgkin's lymphoma                                                                                             	308121000      	No     
Follicular non-Hodgkin's lymphoma diffuse follicle center cell sub-type grade 2                                               	702977001      	No     
Follicular non-Hodgkin's lymphoma diffuse follicle center sub-type grade 1                                                    	702786004      	No     
Follicular non-Hodgkin's lymphoma of bone                                                                                     	448666006      	No     
Follicular non-Hodgkin's lymphoma of central nervous system                                                                   	448995000      	No     
Follicular non-Hodgkin's lymphoma of extranodal site                                                                          	448561007      	No     
Follicular non-Hodgkin's lymphoma of intestine                                                                                	449419008      	No     
Follicular non-Hodgkin's lymphoma of lung                                                                                     	448672006      	No     
Follicular non-Hodgkin's lymphoma of nasopharynx                                                                              	449219006      	No     
Follicular non-Hodgkin's lymphoma of nose                                                                                     	448231003      	No     
Follicular non-Hodgkin's lymphoma of oral cavity                                                                              	449063007      	No     
Follicular non-Hodgkin's lymphoma of ovary                                                                                    	449307001      	No     
Follicular non-Hodgkin's lymphoma of prostate                                                                                 	448217003      	No     
Follicular non-Hodgkin's lymphoma of skin                                                                                     	448865007      	No     
Follicular non-Hodgkin's lymphoma of soft tissue                                                                              	448317000      	No     
Follicular non-Hodgkin's lymphoma of stomach                                                                                  	449222008      	No     
Follicular non-Hodgkin's lymphoma of testis                                                                                   	449418000      	No     
Follicular non-Hodgkin's lymphoma of tonsil                                                                                   	449058008      	No     
Follicular non-Hodgkin's lymphoma of uterine cervix                                                                           	449059000      	No     
Follicular non-Hodgkin's lymphoma, large cell (clinical)                                                                      	109972003      	No     
Follicular non-Hodgkin's lymphoma, mixed small cleaved cell and large cell (clinical)                                         	109971005      	No     
Follicular non-Hodgkin's lymphoma, small cleaved cell (clinical)                                                              	109970006      	No     
Follicular non-Hodgkin's mixed small cleaved and large cell lymphoma                                                          	188672005      	No     
Gastric lymphoma                                                                                                              	276811008      	No     
Gastrointestinal lymphoma                                                                                                     	449072004      	No     
Generalized pagetoid reticulosis                                                                                              	404121005      	No     
Granulomatous mycosis fungoides                                                                                               	404112009      	No     
Hairy cell leukemia (clinical)                                                                                                	118613001      	No     
Hairy cell leukemia of spleen                                                                                                 	93151007       	No     
Hairy cell leukemia variant                                                                                                   	277568007      	No     
Hepatosplenic gamma-delta cell lymphoma                                                                                       	699657009      	No     
Hepatosplenic T-cell lymphoma                                                                                                 	445406001      	No     
High grade B-cell lymphoma                                                                                                    	277617004      	No     
High grade T-cell lymphoma                                                                                                    	277643003      	No     
Hodgkin lymphoma, nodular lymphocyte predominance (clinical)                                                                  	118605002      	No     
Hodgkin's disease (clinical)                                                                                                  	118599009      	No     
Hodgkin's disease affecting skin                                                                                              	402882001      	No     
Hodgkin's disease in remission                                                                                                	426071002      	No     
Hodgkin's disease of extranodal AND/OR solid organ site                                                                       	93528000       	No     
Hodgkin's disease of intra-abdominal lymph nodes                                                                              	93520007       	No     
Hodgkin's disease of intrapelvic lymph nodes                                                                                  	93521006       	No     
Hodgkin's disease of intrathoracic lymph nodes                                                                                	93522004       	No     
Hodgkin's disease of lymph nodes of axilla AND/OR upper limb                                                                  	93523009       	No     
Hodgkin's disease of lymph nodes of head, face AND/OR neck                                                                    	93524003       	No     
Hodgkin's disease of lymph nodes of inguinal region AND/OR lower limb                                                         	93525002       	No     
Hodgkin's disease of lymph nodes of multiple sites                                                                            	93526001       	No     
Hodgkin's disease of spleen                                                                                                   	93527005       	No     
Hodgkin's disease, lymphocytic depletion (clinical)                                                                           	118610003      	No     
Hodgkin's disease, lymphocytic depletion of extranodal AND/OR solid organ site                                                	93492006       	No     
Hodgkin's disease, lymphocytic depletion of intra-abdominal lymph nodes                                                       	188587006      	No     
Hodgkin's disease, lymphocytic depletion of intrapelvic lymph nodes                                                           	188591001      	No     
Hodgkin's disease, lymphocytic depletion of intrathoracic lymph nodes                                                         	188586002      	No     
Hodgkin's disease, lymphocytic depletion of lymph nodes of axilla and upper limb                                              	188589009      	No     
Hodgkin's disease, lymphocytic depletion of lymph nodes of axilla AND/OR upper limb                                           	93487009       	No     
Hodgkin's disease, lymphocytic depletion of lymph nodes of head                                                               	426885008      	No     
Hodgkin's disease, lymphocytic depletion of lymph nodes of head, face and neck                                                	188585003      	No     
Hodgkin's disease, lymphocytic depletion of lymph nodes of head, face AND/OR neck                                             	93488004       	No     
Hodgkin's disease, lymphocytic depletion of lymph nodes of inguinal region and lower limb                                     	188590000      	No     
Hodgkin's disease, lymphocytic depletion of lymph nodes of inguinal region AND/OR lower limb                                  	93489007       	No     
Hodgkin's disease, lymphocytic depletion of lymph nodes of multiple sites                                                     	188593003      	No     
Hodgkin's disease, lymphocytic depletion of spleen                                                                            	188592008      	No     
Hodgkin's disease, lymphocytic depletion, diffuse fibrosis                                                                    	307633009      	No     
Hodgkin's disease, lymphocytic depletion, reticular type                                                                      	307634003      	No     
Hodgkin's disease, lymphocytic predominance - diffuse                                                                         	277609007      	No     
Hodgkin's disease, lymphocytic-histiocytic predominance of extranodal AND/OR solid organ site                                 	93501005       	No     
Hodgkin's disease, lymphocytic-histiocytic predominance of intra-abdominal lymph nodes                                        	93493001       	No     
Hodgkin's disease, lymphocytic-histiocytic predominance of intrapelvic lymph nodes                                            	93494007       	No     
Hodgkin's disease, lymphocytic-histiocytic predominance of intrathoracic lymph nodes                                          	93495008       	No     
Hodgkin's disease, lymphocytic-histiocytic predominance of lymph nodes of axilla and upper limb                               	188558005      	No     
Hodgkin's disease, lymphocytic-histiocytic predominance of lymph nodes of axilla AND/OR upper limb                            	93496009       	No     
Hodgkin's disease, lymphocytic-histiocytic predominance of lymph nodes of head, face and neck                                 	188554007      	No     
Hodgkin's disease, lymphocytic-histiocytic predominance of lymph nodes of head, face AND/OR neck                              	93497000       	No     
Hodgkin's disease, lymphocytic-histiocytic predominance of lymph nodes of inguinal region and lower limb                      	188559002      	No     
Hodgkin's disease, lymphocytic-histiocytic predominance of lymph nodes of inguinal region AND/OR lower limb                   	93498005       	No     
Hodgkin's disease, lymphocytic-histiocytic predominance of lymph nodes of multiple sites                                      	188562004      	No     
Hodgkin's disease, lymphocytic-histiocytic predominance of spleen                                                             	93500006       	No     
Hodgkin's disease, mixed cellularity (clinical)                                                                               	118609008      	No     
Hodgkin's disease, mixed cellularity of extranodal AND/OR solid organ site                                                    	93510002       	No     
Hodgkin's disease, mixed cellularity of intra-abdominal lymph nodes                                                           	188577007      	No     
Hodgkin's disease, mixed cellularity of intrapelvic lymph nodes                                                               	188580008      	No     
Hodgkin's disease, mixed cellularity of intrathoracic lymph nodes                                                             	188576003      	No     
Hodgkin's disease, mixed cellularity of lymph nodes of axilla and upper limb                                                  	188578002      	No     
Hodgkin's disease, mixed cellularity of lymph nodes of axilla AND/OR upper limb                                               	93505001       	No     
Hodgkin's disease, mixed cellularity of lymph nodes of head, face and neck                                                    	188575004      	No     
Hodgkin's disease, mixed cellularity of lymph nodes of head, face AND/OR neck                                                 	93506000       	No     
Hodgkin's disease, mixed cellularity of lymph nodes of inguinal region and lower limb                                         	188579005      	No     
Hodgkin's disease, mixed cellularity of lymph nodes of inguinal region AND/OR lower limb                                      	93507009       	No     
Hodgkin's disease, mixed cellularity of lymph nodes of multiple sites                                                         	188582000      	No     
Hodgkin's disease, mixed cellularity of spleen                                                                                	93509007       	No     
Hodgkin's disease, nodular sclerosis - cellular phase                                                                         	307635002      	No     
Hodgkin's disease, nodular sclerosis - lymphocytic depletion                                                                  	277612005      	No     
Hodgkin's disease, nodular sclerosis - lymphocytic predominance                                                               	277610002      	No     
Hodgkin's disease, nodular sclerosis - mixed cellularity                                                                      	277611003      	No     
Hodgkin's disease, nodular sclerosis (clinical)                                                                               	118608000      	No     
Hodgkin's disease, nodular sclerosis of extranodal AND/OR solid organ site                                                    	93519001       	No     
Hodgkin's disease, nodular sclerosis of intra-abdominal lymph nodes                                                           	188567005      	No     
Hodgkin's disease, nodular sclerosis of intrapelvic lymph nodes                                                               	188570009      	No     
Hodgkin's disease, nodular sclerosis of intrathoracic lymph nodes                                                             	188566001      	No     
Hodgkin's disease, nodular sclerosis of lymph nodes of axilla and upper limb                                                  	188568000      	No     
Hodgkin's disease, nodular sclerosis of lymph nodes of axilla AND/OR upper limb                                               	93514006       	No     
Hodgkin's disease, nodular sclerosis of lymph nodes of head, face and neck                                                    	188565002      	No     
Hodgkin's disease, nodular sclerosis of lymph nodes of head, face AND/OR neck                                                 	93515007       	No     
Hodgkin's disease, nodular sclerosis of lymph nodes of inguinal region and lower limb                                         	188569008      	No     
Hodgkin's disease, nodular sclerosis of lymph nodes of inguinal region AND/OR lower limb                                      	93516008       	No     
Hodgkin's disease, nodular sclerosis of lymph nodes of multiple sites                                                         	188572001      	No     
Hodgkin's disease, nodular sclerosis of spleen                                                                                	93518009       	No     
Hodgkin's granuloma (clinical)                                                                                                	118602004      	No     
Hodgkin's granuloma of extranodal AND/OR solid organ site                                                                     	93537000       	No     
Hodgkin's granuloma of intra-abdominal lymph nodes                                                                            	188536008      	No     
Hodgkin's granuloma of intrapelvic lymph nodes                                                                                	93530003       	No     
Hodgkin's granuloma of intrathoracic lymph nodes                                                                              	93531004       	No     
Hodgkin's granuloma of lymph nodes of axilla and upper limb                                                                   	188537004      	No     
Hodgkin's granuloma of lymph nodes of axilla AND/OR upper limb                                                                	93532006       	No     
Hodgkin's granuloma of lymph nodes of head, face and neck                                                                     	188534006      	No     
Hodgkin's granuloma of lymph nodes of head, face AND/OR neck                                                                  	93533001       	No     
Hodgkin's granuloma of lymph nodes of inguinal region and lower limb                                                          	188538009      	No     
Hodgkin's granuloma of lymph nodes of inguinal region AND/OR lower limb                                                       	93534007       	No     
Hodgkin's granuloma of lymph nodes of multiple sites                                                                          	188541000      	No     
Hodgkin's granuloma of spleen                                                                                                 	93536009       	No     
Hodgkin's paragranuloma of extranodal AND/OR solid organ site                                                                 	93546006       	No     
Hodgkin's paragranuloma of intra-abdominal lymph nodes                                                                        	188526000      	No     
Hodgkin's paragranuloma of intrapelvic lymph nodes                                                                            	188529007      	No     
Hodgkin's paragranuloma of intrathoracic lymph nodes                                                                          	188524002      	No     
Hodgkin's paragranuloma of lymph nodes of axilla AND/OR upper limb                                                            	93541001       	No     
Hodgkin's paragranuloma of lymph nodes of head, face AND/OR neck                                                              	93542008       	No     
Hodgkin's paragranuloma of lymph nodes of inguinal region AND/OR lower limb                                                   	93543003       	No     
Hodgkin's paragranuloma of lymph nodes of multiple sites                                                                      	188531003      	No     
Hodgkin's paragranuloma of spleen                                                                                             	93545005       	No     
Hodgkin's sarcoma (clinical)                                                                                                  	118606001      	No     
Hodgkin's sarcoma of extranodal AND/OR solid organ site                                                                       	93555009       	No     
Hodgkin's sarcoma of intra-abdominal lymph nodes                                                                              	93547002       	No     
Hodgkin's sarcoma of intrapelvic lymph nodes                                                                                  	93548007       	No     
Hodgkin's sarcoma of intrathoracic lymph nodes                                                                                	93549004       	No     
Hodgkin's sarcoma of lymph nodes of axilla and upper limb                                                                     	188547001      	No     
Hodgkin's sarcoma of lymph nodes of axilla AND/OR upper limb                                                                  	93550004       	No     
Hodgkin's sarcoma of lymph nodes of head, face and neck                                                                       	188544008      	No     
Hodgkin's sarcoma of lymph nodes of head, face AND/OR neck                                                                    	93551000       	No     
Hodgkin's sarcoma of lymph nodes of inguinal region and lower limb                                                            	188548006      	No     
Hodgkin's sarcoma of lymph nodes of inguinal region AND/OR lower limb                                                         	93552007       	No     
Hodgkin's sarcoma of lymph nodes of multiple sites                                                                            	188551004      	No     
Hodgkin's sarcoma of spleen                                                                                                   	93554008       	No     
Hypergranular promyelocytic leukemia                                                                                          	278189009      	No     
Hypomelanotic mycosis fungoides                                                                                               	404110001      	No     
Intermediate grade B-cell lymphoma                                                                                            	285776004      	No     
Juvenile chronic myeloid leukemia                                                                                             	277587001      	No     
Juvenile myelomonocytic leukemia                                                                                              	445227008      	No     
Large cell anaplastic lymphoma                                                                                                	277637000      	No     
Large cell anaplastic lymphoma T cell and Null cell type                                                                      	702785000      	No     
Large cell lymphoma of intrapelvic lymph nodes                                                                                	441962003      	No     
Large granular lymphocytic leukemia                                                                                           	277569004      	No     
Lethal midline granuloma                                                                                                      	58961005       	No     
Leukemia                                                                                                                      	93143009       	No     
Leukemia in remission                                                                                                         	93142004       	No     
Leukemic infiltration of skin (chronic T-cell lymphocytic leukemia)                                                           	404122003      	No     
Leukemic infiltration of skin (T-cell lymphoblastic leukemia)                                                                 	404124002      	No     
Leukemic infiltration of skin (T-cell prolymphocytic leukemia)                                                                	404123008      	No     
Leukemic infiltration of skin in acute myeloid leukemia                                                                       	404152006      	No     
Leukemic infiltration of skin in chronic myeloid leukemia                                                                     	404153001      	No     
Leukemic infiltration of skin in hairy-cell leukemia                                                                          	404139001      	No     
Leukemic infiltration of skin in monocytic leukemia                                                                           	404154007      	No     
Leukemic infiltration of skin in myeloid leukemia                                                                             	404151004      	No     
Leukemic reticuloendotheliosis of extranodal AND/OR solid organ site                                                          	93152000       	No     
Leukemic reticuloendotheliosis of intra-abdominal lymph nodes                                                                 	93144003       	No     
Leukemic reticuloendotheliosis of intrapelvic lymph nodes                                                                     	93145002       	No     
Leukemic reticuloendotheliosis of intrathoracic lymph nodes                                                                   	93146001       	No     
Leukemic reticuloendotheliosis of lymph nodes of axilla and upper limb                                                        	188648000      	No     
Leukemic reticuloendotheliosis of lymph nodes of axilla AND/OR upper limb                                                     	93147005       	No     
Leukemic reticuloendotheliosis of lymph nodes of head, face and neck                                                          	188645002      	No     
Leukemic reticuloendotheliosis of lymph nodes of head, face AND/OR neck                                                       	93148000       	No     
Leukemic reticuloendotheliosis of lymph nodes of inguinal region and lower limb                                               	188649008      	No     
Leukemic reticuloendotheliosis of lymph nodes of inguinal region AND/OR lower limb                                            	93149008       	No     
Leukemic reticuloendotheliosis of lymph nodes of multiple sites                                                               	93150008       	No     
Localized pagetoid reticulosis                                                                                                	404120006      	No     
Low grade B-cell lymphoma                                                                                                     	277615007      	No     
Low grade T-cell lymphoma                                                                                                     	277642008      	No     
Lymphocyte-rich classical Hodgkin lymphoma                                                                                    	118607005      	No     
Lymphoepithelioid lymphoma (clinical)                                                                                         	109976000      	No     
Lymphoid leukemia                                                                                                             	188725004      	No     
Lymphoid leukemia in relapse                                                                                                  	122951000119108	No     
Lymphoid leukemia in remission                                                                                                	93169003       	No     
Lymphoma of body of stomach                                                                                                   	448555009      	No     
Lymphoma of cardia of stomach                                                                                                 	447806008      	No     
Lymphoma of cardioesophageal junction                                                                                         	449075002      	No     
Lymphoma of colon                                                                                                             	133751000119102	No     
Lymphoma of fundus of stomach                                                                                                 	447658000      	No     
Lymphoma of greater curvature of stomach                                                                                      	447805007      	No     
Lymphoma of intestine                                                                                                         	276815004      	No     
Lymphoma of kidney                                                                                                            	236513009      	No     
Lymphoma of lesser curvature of stomach                                                                                       	448269008      	No     
Lymphoma of lower esophagus                                                                                                   	449053004      	No     
Lymphoma of pelvis                                                                                                            	448553002      	No     
Lymphoma of pyloric antrum of stomach                                                                                         	447766003      	No     
Lymphoma of pylorus of stomach                                                                                                	447656001      	No     
Lymphoma of retina                                                                                                            	232075002      	No     
Lymphoma of retroperitoneal space                                                                                             	422853008      	No     
Lymphoma of sigmoid colon                                                                                                     	449218003      	No     
Lymphoma of small bowel                                                                                                       	449074003      	No     
Lymphoma with spill                                                                                                           	277570003      	No     
Lymphomatoid papulosis                                                                                                        	31047003       	No     
